GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",2890,289,1385,212,1282,203,201,93,42,43,1039,175,103,75,96,75,17,19,79,72,0,29,7,11,0,29,0,29,7,11,1505,229,1445,216,232,110,78,58,1135,188,60,62,36,58,0,29,0,29,36,58,24,23,6,10,0,29,18,21
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",1290,259,589,167,545,158,95,68,27,33,423,134,44,46,24,37,24,37,0,19,0,19,20,30,19,30,0,19,1,5,701,231,701,231,360,162,38,45,303,125,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",1129,206,638,149,638,149,103,81,0,23,535,146,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,491,128,487,128,150,76,9,15,328,112,4,6,0,23,0,23,0,23,0,23,4,6,0,23,0,23,4,6
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",829,178,415,104,370,102,94,55,39,35,237,90,45,35,33,31,12,20,21,23,0,19,12,18,0,19,0,19,12,18,414,124,356,112,135,56,25,28,196,96,58,46,48,44,48,44,0,19,0,19,10,15,0,19,10,15,0,19
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",1924,250,1056,178,925,169,356,111,66,39,503,116,131,103,116,101,78,85,21,31,17,18,15,19,0,23,0,23,15,19,868,181,835,174,317,103,67,73,451,119,33,33,33,33,33,33,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",2802,404,1313,272,1107,246,243,123,102,67,762,176,206,111,162,100,91,79,46,62,25,30,44,52,44,52,0,29,0,29,1489,250,1287,222,426,157,205,101,656,188,202,99,146,95,53,47,34,33,59,74,56,80,0,29,0,29,56,80
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",496,136,243,86,243,86,89,58,33,38,121,66,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,253,92,253,92,80,57,34,39,139,64,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",1443,212,740,154,714,153,186,79,54,49,474,136,26,29,0,23,0,23,0,23,0,23,26,29,0,23,0,23,26,29,703,131,703,131,280,104,10,14,413,108,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",1886,296,835,199,713,177,168,78,65,57,480,141,122,91,76,64,55,55,21,31,0,26,46,62,31,48,15,22,0,26,1051,220,990,235,406,131,68,51,516,215,61,58,61,58,21,24,0,26,40,52,0,26,0,26,0,26,0,26
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",222,79,129,54,118,54,6,11,11,16,101,53,11,16,11,16,11,16,0,12,0,12,0,12,0,12,0,12,0,12,93,47,85,47,33,34,0,12,52,38,8,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,8,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",5168,413,3156,346,2584,315,540,198,311,149,1733,266,572,205,256,133,215,133,7,13,34,38,316,167,209,147,38,60,69,68,2012,310,1776,302,458,155,183,112,1135,220,236,141,36,34,36,34,0,29,0,29,200,138,75,78,0,29,125,160
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2570,337,1278,236,1152,232,304,107,132,85,716,196,126,69,111,64,57,43,25,30,29,34,15,24,0,29,15,24,0,29,1292,272,1089,233,354,127,103,64,632,168,203,124,107,69,79,61,0,29,28,30,96,115,73,111,18,30,5,13
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",1954,207,938,183,917,183,193,64,55,59,669,179,21,24,21,24,10,16,0,26,11,17,0,26,0,26,0,26,0,26,1016,174,983,161,283,88,40,48,660,161,33,48,33,48,33,48,0,26,0,26,0,26,0,26,0,26,0,26
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",719,137,387,117,387,117,50,41,60,66,277,93,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,332,97,332,97,96,90,26,27,210,80,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1352,218,781,176,769,179,162,80,37,33,570,143,12,18,12,18,12,18,0,23,0,23,0,23,0,23,0,23,0,23,571,145,542,139,147,61,0,23,395,138,29,34,9,14,9,14,0,23,0,23,20,31,0,23,0,23,20,31
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",978,176,456,121,443,119,95,47,0,19,348,106,13,18,13,18,13,18,0,19,0,19,0,19,0,19,0,19,0,19,522,122,512,121,193,79,0,19,319,96,10,16,10,16,10,16,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",987,189,578,143,547,142,126,98,51,47,370,105,31,30,31,30,31,30,0,19,0,19,0,19,0,19,0,19,0,19,409,101,409,101,63,45,22,24,324,93,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",736,195,375,117,375,117,143,71,12,19,220,88,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,361,162,338,160,195,95,0,23,143,104,23,28,23,28,23,28,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",927,227,483,225,483,225,59,59,72,86,352,155,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,444,131,444,131,54,51,21,22,369,122,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2379,344,1123,224,973,196,259,94,110,53,604,157,150,96,111,80,70,61,41,36,0,29,39,44,18,27,0,29,21,34,1256,259,1181,243,400,128,79,44,702,196,75,55,48,46,37,42,11,18,0,29,27,33,27,33,0,29,0,29
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",478,135,185,75,164,72,15,18,6,11,143,67,21,31,21,31,21,31,0,17,0,17,0,17,0,17,0,17,0,17,293,107,287,107,105,65,60,65,122,70,6,10,6,10,6,10,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",548,162,222,79,189,71,85,50,0,19,104,61,33,40,33,40,23,37,0,19,10,16,0,19,0,19,0,19,0,19,326,137,320,138,99,68,0,19,221,103,6,11,6,11,0,19,6,11,0,19,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",250,135,153,96,153,96,56,66,15,24,82,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,97,74,47,48,13,19,17,26,17,28,50,47,37,49,0,17,37,49,0,17,13,21,0,17,13,21,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2833,373,1562,271,1166,234,255,136,283,112,628,158,396,151,325,141,244,138,47,56,34,27,71,64,17,26,24,37,30,48,1271,257,1074,240,297,112,184,118,593,170,197,81,165,77,90,61,60,47,15,18,32,32,7,13,21,29,4,7
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",445,224,192,110,192,110,63,68,63,87,66,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,253,147,242,147,129,78,86,92,27,31,11,16,10,16,10,16,0,19,0,19,1,2,0,19,0,19,1,2
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",1847,234,995,206,816,188,422,135,71,55,323,96,179,74,128,70,94,59,21,30,13,16,51,37,42,35,8,12,1,3,852,164,804,163,251,89,120,73,433,138,48,44,39,36,4,7,10,13,25,34,9,14,0,26,0,26,9,14
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1114,182,629,138,570,145,142,75,63,39,365,109,59,43,39,34,27,27,0,23,12,19,20,25,10,18,0,23,10,16,485,114,460,109,195,67,12,18,253,81,25,29,25,29,25,29,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",2057,328,1040,238,1040,238,365,151,68,51,607,170,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,1017,189,1003,184,166,77,83,51,754,170,14,19,0,26,0,26,0,26,0,26,14,19,14,19,0,26,0,26
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",492,132,366,119,357,119,99,62,31,35,227,92,9,14,9,14,0,19,9,14,0,19,0,19,0,19,0,19,0,19,126,77,126,77,59,57,0,19,67,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",11319,645,5276,407,4262,381,826,201,524,148,2912,371,1014,233,295,99,144,69,41,35,110,64,719,210,148,97,226,115,345,125,6043,465,5119,466,1161,216,672,172,3286,416,924,163,506,141,182,81,82,62,242,114,418,136,67,62,158,75,193,93
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",82,26,57,23,35,16,0,12,3,4,32,16,22,16,19,15,15,14,0,12,4,6,3,5,0,12,0,12,3,5,25,11,25,11,4,5,0,12,21,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2639,359,1647,304,1277,237,393,122,226,110,658,184,370,170,204,114,82,73,36,42,86,75,166,115,141,106,0,29,25,29,992,176,911,170,360,137,94,58,457,134,81,47,25,25,25,25,0,29,0,29,56,37,28,29,21,33,7,14
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",436,131,235,97,235,97,71,57,14,23,150,75,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,201,95,182,91,45,45,61,55,76,57,19,31,0,17,0,17,0,17,0,17,19,31,0,17,19,31,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4866,468,2259,273,1717,259,511,140,53,47,1153,211,542,164,354,129,215,117,66,53,73,61,188,85,33,42,122,73,33,21,2607,349,2389,339,872,181,230,112,1287,268,218,94,126,74,97,68,21,30,8,13,92,54,15,18,51,48,26,23
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1086,201,636,151,583,145,321,104,22,26,240,99,53,42,37,34,37,34,0,26,0,26,16,23,0,26,16,23,0,26,450,123,431,118,175,77,35,32,221,89,19,27,19,27,12,20,0,26,7,12,0,26,0,26,0,26,0,26
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",874,228,443,170,343,161,181,142,41,47,121,57,100,72,72,55,53,51,19,21,0,19,28,44,0,19,0,19,28,44,431,152,393,149,271,134,30,29,92,63,38,42,38,42,30,42,0,19,8,13,0,19,0,19,0,19,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",701,170,437,153,366,122,111,83,16,26,239,117,71,90,71,90,66,88,5,9,0,19,0,19,0,19,0,19,0,19,264,91,264,91,150,72,53,47,61,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1352,226,777,179,759,183,235,74,35,42,489,151,18,22,10,16,10,16,0,23,0,23,8,15,0,23,0,23,8,15,575,125,563,125,124,54,34,31,405,113,12,16,0,23,0,23,0,23,0,23,12,16,0,23,0,23,12,16
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1666,280,886,184,754,151,183,77,58,38,513,112,132,107,101,95,8,12,68,75,25,36,31,48,0,26,31,48,0,26,780,183,761,179,366,123,14,19,381,125,19,20,19,20,10,16,0,26,9,13,0,26,0,26,0,26,0,26
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1467,235,991,208,936,195,413,144,138,78,385,158,55,62,14,16,14,16,0,23,0,23,41,62,0,23,0,23,41,62,476,136,434,133,234,94,65,57,135,61,42,35,42,35,42,35,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",884,200,462,141,401,129,141,62,53,42,207,97,61,45,56,45,14,23,11,17,31,32,5,10,0,19,0,19,5,10,422,123,414,125,136,76,0,19,278,95,8,13,8,13,8,13,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3372,379,1533,257,1448,234,352,104,118,62,978,196,85,51,85,51,44,49,0,29,41,38,0,29,0,29,0,29,0,29,1839,282,1781,276,568,150,135,82,1078,231,58,28,37,26,24,21,0,29,13,15,21,23,12,21,0,29,9,14
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1110,174,478,134,423,116,158,80,34,35,231,105,55,79,0,23,0,23,0,23,0,23,55,79,55,79,0,23,0,23,632,162,603,161,193,87,66,45,344,118,29,37,29,37,29,37,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1395,248,614,145,472,131,109,79,35,31,328,108,142,66,117,64,86,52,10,16,21,31,25,38,25,38,0,23,0,23,781,181,761,181,214,83,33,30,514,165,20,24,20,24,11,17,0,23,9,15,0,23,0,23,0,23,0,23
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",653,161,391,110,296,96,99,58,57,47,140,68,95,74,72,71,43,55,29,44,0,19,23,27,10,16,0,19,13,21,262,99,236,92,95,71,22,20,119,56,26,25,18,21,9,16,9,14,0,19,8,14,8,14,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",166,90,67,57,67,57,42,52,0,12,25,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,99,68,91,64,62,42,18,27,11,18,8,13,8,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",258,86,170,83,129,67,29,36,10,15,90,58,41,58,37,58,37,58,0,12,0,12,4,9,0,12,0,12,4,9,88,52,42,28,9,13,10,16,23,19,46,45,46,45,13,20,33,42,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",80,30,39,21,39,21,13,10,0,12,26,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,22,41,22,8,8,9,15,24,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",39,25,19,16,17,14,5,7,2,6,10,10,2,4,0,12,0,12,0,12,0,12,2,4,2,4,0,12,0,12,20,18,20,18,6,7,6,7,8,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",89,42,62,32,53,30,13,12,4,6,36,27,9,10,9,10,9,10,0,12,0,12,0,12,0,12,0,12,0,12,27,26,23,25,4,6,0,12,19,23,4,7,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",110,90,64,51,32,20,3,5,0,12,29,20,32,47,32,47,32,47,0,12,0,12,0,12,0,12,0,12,0,12,46,43,43,42,12,10,0,12,31,43,3,4,3,4,0,12,0,12,3,4,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",158,78,105,69,74,57,7,11,0,12,67,57,31,47,0,12,0,12,0,12,0,12,31,47,0,12,0,12,31,47,53,43,33,32,16,27,0,12,17,19,20,30,20,30,10,16,10,15,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",306,97,139,72,109,64,43,38,18,22,48,44,30,37,30,37,8,15,12,18,10,15,0,17,0,17,0,17,0,17,167,74,132,63,32,32,17,20,83,49,35,47,35,47,35,47,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",207,83,114,70,96,69,0,12,0,12,96,69,18,31,18,31,18,31,0,12,0,12,0,12,0,12,0,12,0,12,93,50,93,50,30,29,0,12,63,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",549,165,352,157,241,127,48,35,17,15,176,123,111,110,64,46,24,24,0,17,40,40,47,103,0,17,0,17,47,103,197,60,194,59,47,27,0,17,147,56,3,5,3,5,3,5,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",148,59,78,39,72,39,25,28,0,12,47,28,6,10,6,10,6,10,0,12,0,12,0,12,0,12,0,12,0,12,70,41,44,32,28,25,4,6,12,15,26,33,26,33,26,33,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",347,110,163,78,163,78,103,77,13,21,47,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,184,84,151,80,86,61,14,23,51,44,33,37,33,37,14,23,0,17,19,28,0,17,0,17,0,17,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1659,271,956,214,840,207,299,136,156,94,385,145,116,82,104,82,87,68,0,23,17,27,12,20,0,23,0,23,12,20,703,157,609,138,220,77,17,22,372,141,94,87,20,23,11,16,9,15,0,23,74,84,0,23,20,29,54,69
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",65,26,44,20,44,20,24,17,0,12,20,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,13,17,12,8,8,5,7,4,5,4,6,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",126,66,49,35,43,32,0,12,8,16,35,28,6,15,0,12,0,12,0,12,0,12,6,15,6,15,0,12,0,12,77,65,65,61,0,12,0,12,65,61,12,19,12,19,0,12,12,19,0,12,0,12,0,12,0,12,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",681,139,446,109,415,103,107,48,36,42,272,89,31,28,19,22,9,15,10,16,0,19,12,19,0,19,12,19,0,19,235,93,186,91,78,53,53,56,55,39,49,40,49,40,49,40,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",112,48,71,36,62,33,19,20,16,22,27,19,9,12,9,12,0,12,0,12,9,12,0,12,0,12,0,12,0,12,41,28,41,28,19,18,0,12,22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",234,119,65,57,65,57,7,13,0,12,58,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,169,103,169,103,41,42,24,31,104,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",168,101,100,72,100,72,41,39,0,12,59,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,56,55,53,27,30,0,12,28,34,13,21,13,21,13,21,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",440,122,222,85,211,83,98,72,0,17,113,58,11,19,11,19,0,17,0,17,11,19,0,17,0,17,0,17,0,17,218,92,182,88,79,51,0,17,103,70,36,34,29,32,22,28,0,17,7,12,7,18,7,18,0,17,0,17
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",1601,248,744,184,595,152,211,90,112,75,272,95,149,91,63,47,32,33,17,25,14,20,86,79,38,57,0,26,48,60,857,167,687,141,296,99,70,59,321,112,170,92,131,77,73,57,10,17,48,50,39,41,0,26,23,37,16,19
