GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",1694,238,880,162,833,157,174,73,38,38,621,137,47,36,19,21,19,21,0,123,0,123,28,30,0,123,0,123,28,30,814,173,806,173,172,74,68,70,566,164,8,12,8,12,8,12,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",618,158,346,114,329,110,50,38,43,46,236,91,17,16,12,18,0,123,12,18,0,123,5,9,0,123,0,123,5,9,272,102,272,102,95,81,13,15,164,75,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1167,194,642,130,623,123,122,56,13,20,488,112,19,25,19,25,19,25,0,123,0,123,0,123,0,123,0,123,0,123,525,137,525,137,98,58,0,123,427,130,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",918,184,414,121,393,121,59,42,0,123,334,103,21,23,10,15,10,15,0,123,0,123,11,17,11,17,0,123,0,123,504,130,496,128,167,76,9,15,320,93,8,14,8,14,8,14,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",842,145,556,126,531,129,122,91,21,23,388,107,25,27,25,27,25,27,0,123,0,123,0,123,0,123,0,123,0,123,286,82,286,82,50,37,18,23,218,78,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",803,168,447,121,447,121,181,73,19,30,247,100,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,356,121,331,115,155,61,32,39,144,93,25,31,25,31,25,31,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",885,236,379,163,362,163,72,48,37,51,253,137,17,20,9,16,0,123,9,16,0,123,8,13,0,123,0,123,8,13,506,142,476,140,98,66,10,17,368,125,30,46,30,46,30,46,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2737,357,1383,249,1211,223,379,113,55,41,777,195,172,108,85,82,85,82,0,123,0,123,87,69,59,59,8,14,20,30,1354,257,1181,222,394,123,124,65,663,177,173,114,154,106,69,51,15,24,70,88,19,31,19,31,0,123,0,123
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",439,136,108,62,92,56,16,22,0,123,76,51,16,25,16,25,16,25,0,123,0,123,0,123,0,123,0,123,0,123,331,110,325,109,128,62,24,30,173,94,6,12,6,12,6,12,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",603,151,238,83,196,70,96,55,8,12,92,62,42,49,42,49,30,45,0,123,12,18,0,123,0,123,0,123,0,123,365,148,357,149,170,84,0,123,187,132,8,14,8,14,0,123,8,14,0,123,0,123,0,123,0,123,0,123
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",228,105,121,61,95,54,7,12,15,23,73,47,26,30,0,123,0,123,0,123,0,123,26,30,11,19,0,123,15,24,107,70,62,44,25,28,10,17,27,30,45,54,45,54,10,16,35,53,0,123,0,123,0,123,0,123,0,123
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2646,346,1249,247,883,187,204,83,194,73,485,181,366,143,314,126,139,92,56,63,119,73,52,58,27,41,0,123,25,39,1397,231,1236,216,479,160,207,107,550,167,161,80,135,77,83,62,24,37,28,29,26,26,15,19,11,18,0,123
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",476,143,266,115,235,105,99,80,20,29,116,69,31,48,0,123,0,123,0,123,0,123,31,48,31,48,0,123,0,123,210,90,210,90,149,72,0,123,61,48,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",1875,241,980,182,795,157,354,117,107,67,334,95,185,82,95,57,50,42,26,36,19,23,90,56,44,41,22,31,24,24,895,177,787,160,325,91,118,56,344,121,108,70,64,45,11,22,24,23,29,40,44,46,24,38,0,123,20,23
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1159,188,655,151,601,146,176,88,70,46,355,96,54,44,30,31,30,31,0,123,0,123,24,27,14,22,0,123,10,16,504,125,479,120,225,72,11,17,243,96,25,28,25,28,25,28,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",1787,202,950,174,950,174,324,84,34,40,592,161,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,837,170,806,165,210,82,56,36,540,136,31,32,11,17,11,17,0,123,0,123,20,26,20,26,0,123,0,123
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",596,139,362,114,354,114,108,65,17,25,229,90,8,13,8,13,0,123,8,13,0,123,0,123,0,123,0,123,0,123,234,89,234,89,116,53,0,123,118,75,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",10156,713,4641,424,3675,378,772,194,636,176,2267,331,966,210,320,140,129,84,97,93,94,68,646,185,136,76,189,101,321,125,5515,461,4639,435,1103,220,601,195,2935,375,876,200,399,160,222,101,82,66,95,99,477,143,84,65,190,88,203,92
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",87,26,51,23,33,16,5,7,6,7,22,12,18,16,14,15,14,15,0,123,0,123,4,5,0,123,0,123,4,5,36,16,33,15,11,8,0,123,22,14,3,5,0,123,0,123,0,123,0,123,3,5,3,5,0,123,0,123
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2865,376,1863,308,1450,269,467,136,335,125,648,181,413,162,256,123,114,86,38,43,104,92,157,98,157,98,0,123,0,123,1002,211,891,201,319,113,122,64,450,141,111,65,36,31,28,29,8,13,0,123,75,57,51,53,11,19,13,20
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",364,93,214,73,214,73,66,38,27,31,121,64,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,150,74,150,74,58,45,17,27,75,56,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4717,475,2537,369,1953,334,668,160,135,93,1150,267,584,202,321,143,163,82,52,53,106,92,263,112,63,69,160,106,40,19,2180,316,1923,315,788,194,172,97,963,245,257,110,136,79,129,78,7,11,0,123,121,83,40,58,46,41,35,35
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1241,186,645,152,575,145,285,100,57,45,233,81,70,46,57,43,31,30,12,19,14,24,13,18,0,123,13,18,0,123,596,144,531,125,246,78,31,29,254,81,65,57,50,39,22,24,13,20,15,24,15,24,0,123,0,123,15,24
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",1125,254,422,128,313,103,167,72,17,28,129,62,109,88,74,69,59,62,15,22,0,123,35,55,0,123,0,123,35,55,703,238,597,222,356,142,38,36,203,184,106,96,62,58,38,52,0,123,24,26,44,74,0,123,44,74,0,123
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",603,141,251,106,231,103,99,64,32,37,100,64,20,29,20,29,16,26,4,11,0,123,0,123,0,123,0,123,0,123,352,113,318,104,164,78,18,28,136,66,34,52,0,123,0,123,0,123,0,123,34,52,0,123,0,123,34,52
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1297,200,738,153,676,148,209,75,61,46,406,124,62,43,34,31,23,24,0,123,11,18,28,32,18,28,0,123,10,15,559,134,513,128,141,61,23,26,349,120,46,37,35,35,35,35,0,123,0,123,11,19,0,123,0,123,11,19
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1805,227,928,135,803,133,289,121,70,48,444,93,125,80,92,61,42,40,29,47,21,32,33,50,0,123,33,50,0,123,877,162,827,153,379,106,48,36,400,111,50,39,50,39,24,25,17,27,9,13,0,123,0,123,0,123,0,123
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1517,249,923,209,812,196,362,111,163,103,287,136,111,90,44,43,28,35,0,123,16,24,67,76,0,123,0,123,67,76,594,162,552,166,204,84,37,39,311,129,42,38,42,38,42,38,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",760,149,383,108,320,95,107,60,87,58,126,64,63,37,36,33,19,27,0,123,17,20,27,20,10,15,0,123,17,20,377,128,347,128,80,52,41,41,226,107,30,36,8,12,8,12,0,123,0,123,22,33,0,123,0,123,22,33
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3758,468,1684,232,1583,226,491,123,80,54,1012,182,101,61,69,54,25,34,17,27,27,31,32,32,12,19,0,123,20,25,2074,349,1962,344,635,185,144,83,1183,222,112,73,76,59,35,33,7,13,34,46,36,35,16,27,0,123,20,23
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1425,245,680,191,602,180,283,153,27,28,292,108,78,69,10,15,10,15,0,123,0,123,68,68,41,62,17,27,10,16,745,172,738,172,295,120,91,60,352,110,7,12,7,12,7,12,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1453,254,696,178,593,175,134,80,25,29,434,154,103,60,103,60,36,38,25,30,42,41,0,123,0,123,0,123,0,123,757,207,696,210,232,92,96,58,368,156,61,48,61,48,51,49,0,123,10,16,0,123,0,123,0,123,0,123
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",679,145,416,126,367,113,134,73,62,51,171,100,49,44,19,26,0,123,19,26,0,123,30,32,15,22,0,123,15,23,263,90,229,88,82,51,21,21,126,68,34,34,27,32,12,20,15,24,0,123,7,12,7,12,0,123,0,123
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",180,80,74,61,60,58,36,49,0,123,24,26,14,19,14,19,0,123,0,123,14,19,0,123,0,123,0,123,0,123,106,55,95,52,67,40,15,21,13,21,11,16,11,16,11,16,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",152,67,80,52,80,52,26,33,6,9,48,39,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,72,45,61,44,9,15,16,26,36,33,11,17,11,17,8,14,3,8,0,123,0,123,0,123,0,123,0,123
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",77,38,60,36,60,36,37,33,0,123,23,17,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,17,10,17,10,10,9,0,123,7,7,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",42,25,26,20,19,14,9,11,3,6,7,8,7,8,4,6,4,6,0,123,0,123,3,5,3,5,0,123,0,123,16,10,13,8,6,5,0,123,7,7,3,5,3,5,3,5,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",63,23,39,16,32,14,7,7,4,6,21,12,7,8,7,8,7,8,0,123,0,123,0,123,0,123,0,123,0,123,24,14,19,11,11,8,0,123,8,8,5,8,5,8,5,8,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",128,87,60,48,25,16,0,123,0,123,25,16,35,45,35,45,35,45,0,123,0,123,0,123,0,123,0,123,0,123,68,43,65,42,8,8,11,15,46,40,3,5,3,5,0,123,0,123,3,5,0,123,0,123,0,123,0,123
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",183,67,104,52,104,52,9,15,10,17,85,43,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,79,50,47,35,8,11,8,11,31,23,32,37,32,37,23,25,9,16,0,123,0,123,0,123,0,123,0,123
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",345,112,165,76,150,73,44,37,19,20,87,62,15,26,15,26,0,123,8,14,7,12,0,123,0,123,0,123,0,123,180,81,153,75,60,55,32,29,61,46,27,39,27,39,27,39,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",127,79,105,76,78,63,8,13,0,123,70,62,27,38,27,38,27,38,0,123,0,123,0,123,0,123,0,123,0,123,22,22,22,22,22,22,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",473,151,269,138,256,134,41,30,9,14,206,131,13,18,13,18,13,18,0,123,0,123,0,123,0,123,0,123,0,123,204,67,198,69,36,29,14,15,148,60,6,9,6,9,6,9,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",134,70,69,43,63,42,15,22,0,123,48,34,6,9,6,9,6,9,0,123,0,123,0,123,0,123,0,123,0,123,65,44,45,32,34,31,0,123,11,11,20,33,20,33,20,33,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",307,113,154,74,103,65,66,62,0,123,37,33,51,49,51,49,37,42,0,123,14,23,0,123,0,123,0,123,0,123,153,69,132,63,41,36,14,22,77,50,21,32,21,32,0,123,21,32,0,123,0,123,0,123,0,123,0,123
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1605,223,712,161,631,153,165,81,97,49,369,131,81,59,40,37,40,37,0,123,0,123,41,46,0,123,11,18,30,43,893,177,791,164,341,117,60,45,390,137,102,79,60,50,35,43,25,28,0,123,42,66,0,123,0,123,42,66
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",82,25,65,21,61,22,28,16,3,4,30,16,4,5,4,5,4,5,0,123,0,123,0,123,0,123,0,123,0,123,17,10,13,10,10,9,0,123,3,5,4,6,4,6,4,6,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",138,84,84,62,69,59,0,123,10,19,59,55,15,22,0,123,0,123,0,123,0,123,15,22,15,22,0,123,0,123,54,63,54,63,0,123,0,123,54,63,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",750,146,408,118,383,110,135,68,51,51,197,85,25,27,10,16,0,123,10,16,0,123,15,24,0,123,15,24,0,123,342,104,311,100,139,79,25,39,147,66,31,33,31,33,31,33,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",115,46,90,45,82,40,15,15,9,14,58,31,8,13,8,13,0,123,0,123,8,13,0,123,0,123,0,123,0,123,25,17,25,17,11,12,0,123,14,13,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",109,60,62,49,53,46,10,17,0,123,43,44,9,14,0,123,0,123,0,123,0,123,9,14,9,14,0,123,0,123,47,41,47,41,22,25,6,14,19,22,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",131,73,73,47,73,47,22,26,0,123,51,41,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,58,50,50,47,22,24,0,123,28,31,8,14,8,14,8,14,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",430,141,204,86,197,86,68,53,5,9,124,79,7,14,0,123,0,123,0,123,0,123,7,14,0,123,0,123,7,14,226,131,188,119,93,72,0,123,95,60,38,58,0,123,0,123,0,123,0,123,38,58,38,58,0,123,0,123
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",1745,250,974,171,882,166,254,99,157,94,471,118,92,70,56,40,35,36,12,20,9,14,36,58,0,123,0,123,36,58,771,168,629,170,228,106,49,53,352,114,142,78,97,69,47,35,14,21,36,50,45,40,0,123,23,35,22,22
