GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",239,105,113,48,103,46,15,19,8,14,80,54,10,16,10,16,10,16,0,92,0,92,0,92,0,92,0,92,0,92,126,87,117,88,59,51,0,92,58,50,9,14,0,92,0,92,0,92,0,92,9,14,0,92,0,92,9,14
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",4702,488,2768,337,2227,338,530,163,310,111,1387,272,541,173,198,86,163,81,12,20,23,34,343,163,198,144,35,55,110,83,1934,311,1711,266,521,165,237,112,953,201,223,177,74,54,34,31,24,38,16,25,149,170,54,73,0,92,95,148
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2520,355,1213,232,1113,227,288,103,162,81,663,192,100,66,82,57,52,46,13,19,17,27,18,32,0,92,18,32,0,92,1307,240,1128,229,404,142,48,40,676,175,179,135,54,41,34,30,0,92,20,29,125,132,101,128,24,40,0,92
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",2123,271,1067,204,1011,201,213,87,19,22,779,173,56,42,25,28,11,17,0,92,14,23,31,32,0,92,0,92,31,32,1056,190,1034,185,318,102,66,68,650,136,22,35,22,35,22,35,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",651,119,355,104,347,102,55,44,53,52,239,84,8,11,0,92,0,92,0,92,0,92,8,11,0,92,0,92,8,11,296,82,296,82,84,78,22,21,190,77,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1345,231,705,154,687,150,148,60,32,31,507,135,18,21,18,21,18,21,0,92,0,92,0,92,0,92,0,92,0,92,640,155,594,142,154,89,0,92,440,134,46,56,11,17,11,17,0,92,0,92,35,53,0,92,0,92,35,53
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",998,143,499,108,487,107,77,48,0,92,410,103,12,19,12,19,12,19,0,92,0,92,0,92,0,92,0,92,0,92,499,94,487,94,157,67,9,14,321,83,12,18,12,18,12,18,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",762,162,498,122,481,122,134,92,39,38,308,90,17,20,17,20,17,20,0,92,0,92,0,92,0,92,0,92,0,92,264,79,264,79,48,29,15,16,201,73,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",838,192,408,123,408,123,171,77,14,23,223,75,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,430,158,406,158,174,99,30,34,202,102,24,29,24,29,24,29,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",899,188,442,151,442,151,51,43,59,78,332,135,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,457,141,424,127,44,36,20,22,360,114,33,52,33,52,33,52,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2421,335,1182,201,1028,209,254,113,104,65,670,159,154,98,89,77,59,69,30,32,0,92,65,61,57,58,8,13,0,92,1239,234,1164,230,431,129,88,51,645,190,75,49,62,45,52,45,10,16,0,92,13,23,12,22,0,92,1,2
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",495,123,182,78,153,71,15,18,14,23,124,67,29,32,29,32,29,32,0,92,0,92,0,92,0,92,0,92,0,92,313,90,307,88,126,63,24,32,157,71,6,11,6,11,6,11,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",551,159,201,76,170,70,75,54,0,92,95,62,31,36,31,36,22,34,0,92,9,15,0,92,0,92,0,92,0,92,350,138,343,134,132,75,0,92,211,114,7,11,7,11,0,92,7,11,0,92,0,92,0,92,0,92,0,92
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",165,82,83,56,83,56,8,14,0,92,75,54,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,82,52,41,37,14,21,0,92,27,33,41,42,41,42,12,20,29,40,0,92,0,92,0,92,0,92,0,92
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2655,418,1406,235,987,190,194,113,254,91,539,165,419,157,354,152,168,114,73,61,113,80,65,63,14,22,22,35,29,46,1249,293,1150,277,367,133,206,103,577,219,99,58,74,58,43,49,22,31,9,14,25,27,7,12,18,24,0,92
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",501,245,287,139,254,130,87,86,73,94,94,62,33,51,0,92,0,92,0,92,0,92,33,51,33,51,0,92,0,92,214,141,204,141,114,72,67,104,23,28,10,15,10,15,10,15,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",1936,217,988,151,806,148,353,110,81,52,372,85,182,77,119,62,73,45,23,31,23,28,63,40,43,33,14,22,6,9,948,180,868,178,295,93,123,48,450,140,80,49,58,43,20,27,18,16,20,30,22,23,0,92,0,92,22,23
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1033,170,571,121,519,120,169,71,66,41,284,85,52,39,31,28,31,28,0,92,0,92,21,23,11,17,0,92,10,16,462,112,435,107,200,70,11,16,224,72,27,31,27,31,27,31,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",1944,260,1047,186,1047,186,298,105,67,54,682,173,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,897,185,882,185,226,89,52,39,604,177,15,20,0,92,0,92,0,92,0,92,15,20,15,20,0,92,0,92
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",513,129,345,120,337,119,100,71,14,21,223,91,8,12,8,12,0,92,8,12,0,92,0,92,0,92,0,92,0,92,168,73,168,73,79,49,0,92,89,60,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",11046,738,5305,459,4283,458,976,190,632,180,2675,420,1022,237,237,101,116,70,28,30,93,57,785,233,183,135,235,111,367,143,5741,498,4896,463,1233,213,565,150,3098,399,845,223,419,153,146,77,67,56,206,117,426,155,80,57,136,77,210,103
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",78,26,45,20,29,14,2,3,4,5,23,13,16,13,12,12,12,12,0,92,0,92,4,5,0,92,0,92,4,5,33,16,29,14,7,8,0,92,22,13,4,6,0,92,0,92,0,92,0,92,4,6,4,6,0,92,0,92
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2791,366,1758,326,1317,256,447,147,250,125,620,163,441,183,255,139,105,83,35,41,115,105,186,128,152,122,0,92,34,37,1033,193,955,192,357,119,161,94,437,146,78,46,33,30,31,29,0,92,2,4,45,35,26,27,9,16,10,15
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",380,98,216,79,216,79,65,41,28,32,123,72,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,164,78,164,78,58,43,31,35,75,48,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4678,461,2364,359,1865,315,550,165,86,64,1229,246,499,166,275,108,147,82,52,48,76,63,224,109,12,18,167,116,45,37,2314,297,2123,314,766,198,209,100,1148,241,191,94,115,79,111,79,4,6,0,92,76,46,3,7,26,29,47,36
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1215,208,685,144,609,143,335,110,23,26,251,95,76,49,64,45,51,43,11,18,2,5,12,18,0,92,12,18,0,92,530,121,496,115,223,73,38,32,235,90,34,31,32,30,9,15,13,22,10,13,2,5,0,92,0,92,2,5
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",946,215,415,136,311,111,177,95,38,43,96,57,104,87,72,68,62,63,10,16,0,92,32,49,0,92,0,92,32,49,531,166,459,158,327,153,41,34,91,60,72,65,71,65,55,63,0,92,16,20,1,3,0,92,0,92,1,3
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",645,132,309,100,292,98,67,48,34,36,191,87,17,27,17,27,16,25,1,8,0,92,0,92,0,92,0,92,0,92,336,116,302,115,189,93,40,45,73,43,34,53,0,92,0,92,0,92,0,92,34,53,0,92,0,92,34,53
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1246,216,685,164,656,167,243,100,31,33,382,115,29,25,18,19,10,15,0,92,8,12,11,17,0,92,0,92,11,17,561,122,542,121,120,54,32,27,390,109,19,20,7,12,7,12,0,92,0,92,12,17,0,92,0,92,12,17
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1774,274,937,178,779,144,252,90,48,41,479,125,158,127,119,98,23,28,79,87,17,26,39,56,0,92,39,56,0,92,837,189,808,185,381,105,41,35,386,135,29,28,29,28,22,26,0,92,7,11,0,92,0,92,0,92,0,92
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1528,262,1031,217,911,217,380,136,166,105,365,154,120,78,45,43,30,35,0,92,15,24,75,65,0,92,0,92,75,65,497,143,465,140,188,76,54,48,223,91,32,33,32,33,32,33,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",785,168,353,113,302,102,108,64,61,51,133,66,51,38,47,38,14,21,5,7,28,31,4,8,0,92,0,92,4,8,432,131,403,126,127,66,39,44,237,108,29,35,8,12,8,12,0,92,0,92,21,33,0,92,0,92,21,33
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3415,296,1496,185,1393,187,398,119,62,44,933,158,103,76,103,76,43,49,27,40,33,29,0,92,0,92,0,92,0,92,1919,246,1810,239,580,158,103,67,1127,201,109,75,80,69,49,47,0,92,31,48,29,29,27,29,0,92,2,4
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1306,191,643,155,564,141,246,117,10,15,308,105,79,70,8,14,8,14,0,92,0,92,71,69,43,62,17,26,11,18,663,151,631,144,222,99,60,41,349,103,32,47,32,47,32,47,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1681,262,728,190,539,138,104,55,21,24,414,137,189,110,189,110,86,55,33,40,70,92,0,92,0,92,0,92,0,92,953,207,879,198,245,86,92,60,542,186,74,77,74,77,68,76,0,92,6,12,0,92,0,92,0,92,0,92
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",782,140,467,110,372,105,137,80,72,55,163,88,95,56,70,50,43,41,27,30,0,92,25,29,13,20,0,92,12,20,315,108,281,97,107,68,15,18,159,65,34,32,28,31,11,18,17,26,0,92,6,11,6,11,0,92,0,92
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",164,80,81,56,65,53,39,46,0,92,26,28,16,23,16,23,0,92,0,92,16,23,0,92,0,92,0,92,0,92,83,63,74,61,46,37,18,27,10,16,9,15,9,15,9,15,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",211,76,109,57,109,57,28,33,8,13,73,44,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,102,60,62,45,8,12,15,23,39,37,40,40,40,40,9,13,31,38,0,92,0,92,0,92,0,92,0,92
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",60,27,32,19,32,19,12,9,0,92,20,15,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,28,16,28,16,12,10,6,8,10,8,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",27,14,17,12,15,12,7,8,3,4,5,7,2,3,0,92,0,92,0,92,0,92,2,3,2,3,0,92,0,92,10,8,10,8,7,7,0,92,3,5,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",83,37,55,31,47,31,3,6,3,6,41,29,8,8,8,8,8,8,0,92,0,92,0,92,0,92,0,92,0,92,28,22,25,22,7,7,0,92,18,21,3,5,3,5,3,5,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",121,86,62,46,33,21,0,92,0,92,33,21,29,42,29,42,29,42,0,92,0,92,0,92,0,92,0,92,0,92,59,45,56,45,12,10,11,15,33,42,3,4,3,4,0,92,0,92,3,4,0,92,0,92,0,92,0,92
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",149,71,91,48,79,45,7,11,0,92,72,44,12,20,0,92,0,92,0,92,0,92,12,20,0,92,0,92,12,20,58,49,28,27,0,92,0,92,28,27,30,38,30,38,18,22,12,18,0,92,0,92,0,92,0,92,0,92
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",324,100,139,65,121,58,49,39,15,18,57,49,18,31,18,31,0,92,10,17,8,15,0,92,0,92,0,92,0,92,185,82,155,71,41,37,30,30,84,51,30,41,30,41,30,41,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",187,75,116,69,82,58,0,92,0,92,82,58,34,50,34,50,34,50,0,92,0,92,0,92,0,92,0,92,0,92,71,36,71,36,26,26,0,92,45,30,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",556,155,369,151,298,143,61,38,16,17,221,145,71,80,43,42,15,20,0,92,28,38,28,66,0,92,0,92,28,66,187,55,184,54,32,20,8,12,144,47,3,5,3,5,3,5,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",138,68,74,44,68,45,17,25,0,92,51,37,6,9,6,9,6,9,0,92,0,92,0,92,0,92,0,92,0,92,64,39,40,29,26,28,4,6,10,12,24,32,24,32,24,32,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",357,141,192,90,160,82,132,80,0,92,28,30,32,35,32,35,17,27,0,92,15,24,0,92,0,92,0,92,0,92,165,96,148,97,71,61,12,21,65,51,17,28,17,28,0,92,0,92,17,28,0,92,0,92,0,92,0,92
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1635,260,847,202,760,194,253,106,161,112,346,163,87,57,61,52,45,36,0,92,16,23,26,28,0,92,12,19,14,24,788,158,667,137,252,86,42,37,373,130,121,83,43,33,25,27,18,21,0,92,78,77,0,92,22,30,56,70
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",76,27,62,23,62,23,29,15,3,4,30,20,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,14,11,11,9,7,7,0,92,4,6,3,5,3,5,3,5,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",132,69,82,54,65,50,0,92,8,16,57,47,17,23,0,92,0,92,0,92,0,92,17,23,17,23,0,92,0,92,50,54,50,54,0,92,0,92,50,54,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",655,152,368,116,337,108,112,65,54,50,171,78,31,27,19,21,9,14,10,15,0,92,12,20,0,92,12,20,0,92,287,90,261,89,104,55,34,45,123,57,26,29,26,29,26,29,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",122,47,85,37,79,34,17,17,11,17,51,24,6,9,6,9,0,92,0,92,6,9,0,92,0,92,0,92,0,92,37,29,37,29,12,13,0,92,25,27,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",235,102,90,66,85,65,11,19,7,16,67,60,5,9,0,92,0,92,0,92,0,92,5,9,5,9,0,92,0,92,145,78,145,78,43,48,8,16,94,66,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",111,56,72,43,72,43,21,23,0,92,51,37,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,39,37,33,36,15,19,0,92,18,23,6,11,6,11,6,11,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",325,102,183,69,169,69,38,32,0,92,131,60,14,19,14,19,0,92,0,92,14,19,0,92,0,92,0,92,0,92,142,73,127,68,78,57,0,92,49,39,15,25,0,92,0,92,0,92,0,92,15,25,15,25,0,92,0,92
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",1580,215,784,169,658,174,185,86,106,78,367,115,126,74,60,40,38,33,13,23,9,14,66,64,29,45,0,92,37,49,796,153,646,131,270,94,42,43,334,93,150,102,114,89,71,67,14,21,29,40,36,35,0,92,21,30,15,21
