GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",2291,365,1006,242,884,229,302,151,54,47,528,165,122,73,87,69,64,64,23,32,0,25,35,42,0,25,35,42,0,25,1285,280,1160,277,427,140,16,19,717,235,125,93,110,88,43,51,0,25,67,75,15,22,0,25,0,25,15,22
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",261,89,166,72,166,72,10,17,7,12,149,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,49,87,50,39,39,0,12,48,43,8,14,8,14,8,14,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",5426,519,2974,426,2674,388,532,215,365,122,1777,289,300,156,226,136,153,121,7,13,66,72,74,73,35,41,0,28,39,62,2452,385,2269,367,596,190,351,163,1322,267,183,108,88,78,54,56,0,28,34,54,95,72,63,57,0,28,32,49
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2507,336,1338,243,1088,205,181,95,101,61,806,177,250,110,211,102,104,67,61,61,46,53,39,35,8,13,17,28,14,22,1169,215,955,189,205,111,123,70,627,162,214,108,190,96,120,83,0,28,70,46,24,33,0,28,15,27,9,16
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",1805,258,1019,210,999,206,146,71,103,61,750,195,20,25,9,15,0,25,0,25,9,15,11,19,0,25,0,25,11,19,786,196,752,190,257,98,0,25,495,155,34,50,34,50,34,50,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",667,149,322,98,322,98,40,32,38,39,244,88,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,345,100,345,100,63,45,27,30,255,90,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1527,204,917,152,856,146,201,86,41,32,614,120,61,60,61,60,51,58,0,22,10,16,0,22,0,22,0,22,0,22,610,149,552,126,88,59,0,22,464,116,58,63,7,11,7,11,0,22,0,22,51,62,0,22,0,22,51,62
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",1075,171,532,117,518,114,120,55,0,19,398,104,14,21,14,21,14,21,0,19,0,19,0,19,0,19,0,19,0,19,543,130,522,128,180,88,4,6,338,95,21,24,13,20,13,20,0,19,0,19,8,14,0,19,0,19,8,14
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",826,145,432,114,409,105,72,49,51,44,286,96,23,28,23,28,23,28,0,19,0,19,0,19,0,19,0,19,0,19,394,110,394,110,140,79,0,19,254,81,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",694,183,365,123,365,123,70,56,60,52,235,93,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,329,147,329,147,185,81,0,22,144,102,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",784,183,432,151,378,140,99,89,10,15,269,105,54,55,0,22,0,22,0,22,0,22,54,55,54,55,0,22,0,22,352,123,338,123,25,38,28,34,285,99,14,23,14,23,0,22,0,22,14,23,0,22,0,22,0,22,0,22
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2552,350,1363,254,1048,232,286,114,166,110,596,169,315,137,273,120,164,93,88,69,21,27,42,48,19,30,0,28,23,36,1189,220,1116,218,402,146,112,75,602,159,73,54,58,50,15,27,43,41,0,28,15,21,15,21,0,28,0,28
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",512,135,267,91,249,88,26,26,33,32,190,67,18,27,18,27,18,27,0,17,0,17,0,17,0,17,0,17,0,17,245,99,245,99,127,78,30,45,88,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",621,189,178,91,178,91,70,50,0,19,108,76,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,443,165,433,164,148,105,0,19,285,170,10,15,10,15,0,19,0,19,10,15,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",215,145,158,100,158,100,49,62,19,31,90,72,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,57,69,36,41,0,17,20,31,16,25,21,33,0,17,0,17,0,17,0,17,21,33,0,17,21,33,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2639,381,1448,273,1150,233,286,119,314,145,550,150,298,132,231,122,85,68,106,94,40,36,67,64,0,28,21,33,46,55,1191,278,994,266,199,104,227,149,568,164,197,92,141,80,95,66,0,28,46,46,56,60,15,23,33,50,8,13
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",437,204,210,118,210,118,38,44,62,85,110,71,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,227,127,212,128,98,71,92,99,22,28,15,22,14,22,14,22,0,19,0,19,1,2,0,19,0,19,1,2
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",2064,260,1121,212,819,197,376,145,88,57,355,125,302,114,224,102,172,92,18,26,34,30,78,44,48,34,19,21,11,15,943,183,811,152,323,92,92,56,396,129,132,80,64,44,59,43,5,8,0,25,68,68,64,70,4,6,0,25
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1235,219,615,146,571,142,154,72,39,30,378,116,44,39,44,39,25,23,0,22,19,30,0,22,0,22,0,22,0,22,620,146,586,140,228,82,0,22,358,122,34,42,25,39,25,39,0,22,0,22,9,15,9,15,0,22,0,22
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",2112,317,1125,251,1116,249,397,161,81,59,638,202,9,14,9,14,9,14,0,25,0,25,0,25,0,25,0,25,0,25,987,189,945,191,272,98,60,52,613,172,42,47,42,47,9,14,0,25,33,46,0,25,0,25,0,25,0,25
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",557,138,306,102,294,105,120,70,24,27,150,73,12,19,12,19,0,19,12,19,0,19,0,19,0,19,0,19,0,19,251,108,230,104,111,78,0,19,119,71,21,33,21,33,21,33,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",10476,734,4996,457,4175,439,623,183,581,163,2971,430,821,218,314,103,143,87,58,40,113,65,507,164,129,90,138,88,240,101,5480,477,4702,430,887,195,732,178,3083,329,778,193,593,184,214,102,137,77,242,127,185,83,6,11,84,65,95,51
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",105,35,67,31,55,25,4,5,4,6,47,22,12,11,12,11,8,10,0,12,4,5,0,12,0,12,0,12,0,12,38,16,34,15,4,5,8,8,22,13,4,5,4,5,4,5,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2358,326,1191,251,980,198,341,150,174,99,465,116,211,129,92,70,43,33,0,28,49,63,119,102,89,97,7,16,23,26,1167,205,1056,202,307,119,208,87,541,142,111,64,78,69,40,37,38,59,0,28,33,34,14,18,9,14,10,15
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",591,222,315,129,295,128,91,72,46,52,158,91,20,31,20,31,20,31,0,17,0,17,0,17,0,17,0,17,0,17,276,145,255,146,22,34,84,73,149,117,21,28,8,16,0,17,8,16,0,17,13,21,0,17,13,21,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4757,543,2208,380,1818,349,476,164,45,40,1297,275,390,125,283,115,215,105,27,29,41,55,107,63,27,31,59,53,21,20,2549,337,2265,333,722,207,267,118,1276,240,284,127,129,80,74,62,20,27,35,32,155,89,47,48,48,50,60,49
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1294,198,656,146,584,123,229,91,17,18,338,91,72,71,71,71,64,70,7,12,0,25,1,2,0,25,0,25,1,2,638,134,630,135,231,82,48,34,351,112,8,13,8,13,0,25,0,25,8,13,0,25,0,25,0,25,0,25
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",906,284,525,180,457,169,272,148,61,72,124,62,68,49,68,49,40,30,28,35,0,19,0,19,0,19,0,19,0,19,381,174,360,180,152,101,40,42,168,118,21,28,21,28,12,23,0,19,9,16,0,19,0,19,0,19,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",809,190,456,155,414,139,134,95,16,26,264,113,42,58,42,58,42,58,0,19,0,19,0,19,0,19,0,19,0,19,353,129,353,129,129,79,110,80,114,68,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1483,194,817,176,798,177,247,88,50,39,501,146,19,22,9,14,9,14,0,22,0,22,10,18,0,22,0,22,10,18,666,141,649,138,189,72,50,42,410,106,17,16,8,14,8,14,0,22,0,22,9,15,0,22,0,22,9,15
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1602,200,895,156,784,145,183,78,63,44,538,131,111,87,97,84,33,35,64,77,0,25,14,22,12,22,0,25,2,3,707,152,698,150,370,102,28,32,300,103,9,14,9,14,9,14,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1404,296,874,239,860,238,450,210,113,68,297,105,14,17,14,17,14,17,0,22,0,22,0,22,0,22,0,22,0,22,530,156,477,149,199,74,66,48,212,109,53,52,53,52,53,52,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",1097,248,447,130,366,119,169,76,9,14,188,84,81,46,65,53,0,19,9,14,56,50,16,32,0,19,0,19,16,32,650,218,572,171,239,95,30,46,303,100,78,72,78,72,78,72,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3633,342,1794,253,1678,240,364,109,222,109,1092,191,116,89,68,78,12,16,52,75,4,9,48,52,0,28,37,48,11,18,1839,293,1742,279,487,135,114,57,1141,191,97,58,42,32,15,19,0,28,27,32,55,43,36,34,0,28,19,23
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1071,188,558,135,509,133,136,73,64,62,309,119,49,59,49,59,32,37,0,22,17,27,0,22,0,22,0,22,0,22,513,151,461,133,176,98,40,35,245,89,52,55,52,55,52,55,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1255,209,640,146,517,126,124,92,110,71,283,104,123,75,88,68,77,67,11,13,0,22,35,53,35,53,0,22,0,22,615,167,615,167,151,78,27,25,437,146,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",619,201,377,136,240,103,113,64,20,30,107,74,137,85,96,74,64,67,32,33,0,19,41,49,0,19,0,19,41,49,242,111,225,105,130,86,49,43,46,37,17,21,9,16,0,19,9,16,0,19,8,15,8,15,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",151,65,59,43,59,43,26,32,0,12,33,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,92,57,83,55,18,20,39,49,26,25,9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",204,86,131,77,93,58,6,9,0,12,87,58,38,52,35,52,35,52,0,12,0,12,3,7,0,12,0,12,3,7,73,43,53,38,17,19,9,15,27,27,20,32,20,32,0,12,20,32,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",101,39,36,23,36,23,4,5,0,12,32,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,37,57,36,17,20,17,24,23,14,8,13,8,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",49,28,18,14,12,9,10,8,0,12,2,4,6,10,6,10,6,10,0,12,0,12,0,12,0,12,0,12,0,12,31,18,27,17,13,10,7,7,7,7,4,5,4,5,4,5,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",91,37,68,28,56,27,8,12,6,8,42,24,12,11,12,11,6,8,6,7,0,12,0,12,0,12,0,12,0,12,23,26,23,26,0,12,0,12,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",124,90,65,48,34,18,9,7,0,12,25,17,31,47,31,47,31,47,0,12,0,12,0,12,0,12,0,12,0,12,59,45,54,45,14,10,0,12,40,44,5,6,5,6,0,12,0,12,5,6,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",124,75,81,70,52,58,17,26,0,12,35,53,29,45,0,12,0,12,0,12,0,12,29,45,0,12,0,12,29,45,43,33,38,31,20,23,0,12,18,21,5,9,5,9,5,9,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",365,104,187,70,145,62,50,38,29,23,66,45,42,43,42,43,8,16,23,27,11,18,0,17,0,17,0,17,0,17,178,65,178,65,77,41,16,17,85,51,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",255,102,142,89,100,77,0,12,0,12,100,77,42,50,34,51,34,51,0,12,0,12,8,13,0,12,8,13,0,12,113,60,106,58,19,20,7,16,80,52,7,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,7,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",381,95,211,84,171,76,80,49,7,10,84,46,40,34,40,34,9,13,0,17,31,32,0,17,0,17,0,17,0,17,170,64,162,63,66,31,0,17,96,55,8,10,8,10,5,8,3,5,0,17,0,17,0,17,0,17,0,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",93,36,56,27,52,27,13,14,0,12,39,23,4,6,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12,37,26,34,26,9,9,5,8,20,22,3,6,3,6,3,6,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",293,108,101,61,101,61,66,50,15,24,20,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,192,90,157,88,59,47,0,17,98,66,35,39,35,39,16,26,0,17,19,30,0,17,0,17,0,17,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1601,292,868,210,720,204,285,148,71,53,364,140,148,76,136,74,120,63,0,22,16,25,12,20,0,22,0,22,12,20,733,160,679,157,272,99,32,34,375,144,54,47,0,22,0,22,0,22,0,22,54,47,0,22,22,32,32,34
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",72,33,32,18,32,18,9,10,0,12,23,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,29,36,26,3,5,5,7,28,21,4,5,4,5,4,5,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",84,52,42,38,42,38,11,19,20,31,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,36,21,24,11,18,0,12,10,16,21,25,21,25,13,22,8,13,0,12,0,12,0,12,0,12,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",638,149,303,97,279,92,69,43,6,10,204,85,24,29,24,29,16,25,8,15,0,19,0,19,0,19,0,19,0,19,335,102,298,96,157,67,36,35,105,62,37,42,37,42,26,39,0,19,11,16,0,19,0,19,0,19,0,19
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",87,39,49,26,49,26,8,13,8,13,33,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,34,38,34,5,8,0,12,33,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",243,118,81,61,71,58,0,12,0,12,71,58,10,16,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,162,103,162,103,27,29,0,12,135,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",114,72,66,47,66,47,36,32,0,12,30,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,38,48,38,22,22,0,12,26,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",517,134,284,92,261,85,93,57,10,16,158,65,23,24,11,18,0,17,0,17,11,18,12,17,12,17,0,17,0,17,233,96,212,95,156,88,0,17,56,42,21,20,21,20,13,19,0,17,8,14,0,17,0,17,0,17,0,17
