GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",2986,317,1646,251,1498,252,233,96,55,38,1210,237,148,85,128,85,112,80,0,28,16,27,20,21,0,28,0,28,20,21,1340,224,1230,205,234,87,36,31,960,177,110,81,100,77,88,76,0,28,12,19,10,12,0,28,0,28,10,12
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",1193,298,498,150,481,146,191,105,27,43,263,108,17,25,0,19,0,19,0,19,0,19,17,25,17,25,0,19,0,19,695,270,667,271,344,189,29,48,294,144,28,36,28,36,8,19,0,19,20,31,0,19,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",1425,261,742,194,715,191,32,33,0,22,683,190,27,31,18,26,0,22,0,22,18,26,9,15,0,22,0,22,9,15,683,171,683,171,158,74,11,19,514,156,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",951,170,477,121,435,117,118,65,20,23,297,96,42,34,11,17,11,17,0,19,0,19,31,29,22,24,0,19,9,16,474,112,387,108,148,60,21,24,218,82,87,91,80,90,80,90,0,19,0,19,7,11,0,19,7,11,0,19
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",1764,249,1045,202,1024,201,320,119,86,71,618,133,21,25,21,25,21,25,0,22,0,22,0,22,0,22,0,22,0,22,719,165,704,162,176,93,37,29,491,135,15,22,15,22,15,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",4384,498,2153,401,1593,325,446,143,158,103,989,264,560,196,348,162,216,133,83,80,49,39,212,128,145,103,8,12,59,69,2231,368,2032,353,741,193,213,100,1078,345,199,114,79,52,43,35,19,27,17,29,120,122,16,18,31,41,73,109
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",554,114,321,96,267,103,50,44,0,17,217,93,54,36,54,36,43,31,11,18,0,17,0,17,0,17,0,17,0,17,233,84,233,84,81,51,17,20,135,58,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",1578,255,720,174,705,168,107,51,46,51,552,154,15,17,9,14,0,22,0,22,9,14,6,10,0,22,0,22,6,10,858,168,836,169,354,134,0,22,482,146,22,22,22,22,0,22,0,22,22,22,0,22,0,22,0,22,0,22
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",2165,269,1151,243,1058,231,443,178,75,91,540,159,93,60,79,53,49,42,0,25,30,34,14,23,0,25,14,23,0,25,1014,204,885,203,328,143,9,13,548,177,129,90,120,89,96,82,0,25,24,37,9,14,0,25,0,25,9,14
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",204,72,95,50,95,50,0,12,0,12,95,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,45,91,41,26,28,0,12,65,39,18,26,18,26,18,26,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",5643,530,2900,312,2552,290,566,195,379,130,1607,256,348,127,281,105,213,98,50,45,18,28,67,66,67,66,0,28,0,28,2743,371,2497,368,816,213,325,135,1356,276,246,140,128,101,41,40,34,37,53,83,118,91,50,51,0,28,68,78
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2652,289,1511,230,1267,226,245,104,148,77,874,197,244,111,219,109,134,86,63,71,22,37,25,28,5,7,0,28,20,28,1141,206,997,203,242,117,216,87,539,152,144,62,118,59,64,52,0,28,54,36,26,25,0,28,0,28,26,25
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",1918,292,1042,272,968,263,163,98,124,89,681,183,74,76,61,71,61,71,0,25,0,25,13,21,0,25,0,25,13,21,876,178,876,178,349,125,9,14,518,143,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",674,145,309,101,295,98,76,60,21,24,198,73,14,21,14,21,14,21,0,19,0,19,0,19,0,19,0,19,0,19,365,94,350,90,72,51,0,19,278,83,15,22,15,22,15,22,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1556,217,927,158,860,167,188,85,14,23,658,152,67,78,61,77,47,76,0,22,14,21,6,10,0,22,6,10,0,22,629,147,569,132,93,50,0,22,476,129,60,71,19,28,19,28,0,22,0,22,41,65,0,22,0,22,41,65
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",1127,166,639,150,633,149,165,72,7,13,461,129,6,8,0,19,0,19,0,19,0,19,6,8,0,19,0,19,6,8,488,112,479,111,177,67,8,12,294,99,9,13,0,19,0,19,0,19,0,19,9,13,0,19,0,19,9,13
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",941,147,503,118,489,116,121,56,8,12,360,122,14,17,14,17,14,17,0,19,0,19,0,19,0,19,0,19,0,19,438,114,438,114,150,82,0,19,288,95,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",897,213,536,175,536,175,58,52,73,59,405,157,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,361,146,361,146,183,83,0,22,178,122,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",878,227,504,168,438,162,81,86,10,15,347,150,66,68,0,22,0,22,0,22,0,22,66,68,65,68,0,22,1,2,374,117,355,112,74,70,9,20,272,106,19,30,19,30,0,22,0,22,19,30,0,22,0,22,0,22,0,22
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2879,389,1677,268,1208,230,433,133,107,77,668,165,469,174,338,134,216,97,34,35,88,93,131,112,58,86,45,60,28,39,1202,264,1067,247,422,169,76,55,569,170,135,94,61,46,38,39,21,25,2,5,74,79,10,20,64,81,0,28
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",533,122,251,76,237,74,29,26,22,21,186,68,14,21,0,17,0,17,0,17,0,17,14,21,14,21,0,17,0,17,282,93,282,93,73,49,36,53,173,68,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",423,137,137,89,137,89,31,38,0,19,106,75,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,286,115,274,115,91,75,0,19,183,105,12,18,12,18,0,19,0,19,12,18,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",193,133,158,112,158,112,83,82,15,24,60,54,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,35,54,17,27,0,17,17,27,0,17,18,28,0,17,0,17,0,17,0,17,18,28,0,17,18,28,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2704,386,1361,288,1275,282,297,148,302,194,676,218,86,56,65,44,30,34,35,34,0,28,21,34,0,28,0,28,21,34,1343,315,1064,265,363,154,129,100,572,172,279,130,183,85,80,60,41,34,62,49,96,101,24,45,0,28,72,88
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",316,158,193,110,156,102,48,54,0,19,108,74,37,38,32,37,15,24,17,29,0,19,5,10,0,19,0,19,5,10,123,108,122,108,56,69,51,78,15,22,1,2,0,19,0,19,0,19,0,19,1,2,0,19,0,19,1,2
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",2382,323,1312,227,937,181,346,131,91,60,500,160,375,135,337,130,265,123,36,43,36,31,38,26,0,25,23,22,15,18,1070,216,866,202,329,116,143,98,394,138,204,82,143,70,128,71,13,17,2,4,61,56,49,54,6,9,6,11
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1273,216,648,150,547,121,101,58,31,31,415,111,101,82,100,82,82,78,0,22,18,29,1,2,0,22,0,22,1,2,625,163,614,164,213,92,18,19,383,110,11,14,3,6,0,22,0,22,3,6,8,12,8,12,0,22,0,22
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",1806,244,905,156,861,154,310,113,79,59,472,124,44,31,33,25,18,19,0,25,15,23,11,17,11,17,0,25,0,25,901,197,872,186,226,79,76,61,570,144,29,32,29,32,9,13,0,25,20,29,0,25,0,25,0,25,0,25
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",663,180,278,116,278,116,56,47,40,50,182,88,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,385,125,327,121,118,84,0,19,209,94,58,53,58,53,58,53,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",9403,600,4366,392,3701,372,398,116,523,132,2780,335,665,212,264,104,111,66,58,35,95,81,401,175,110,81,99,83,192,133,5037,383,4311,386,690,155,615,143,3006,325,726,179,557,175,239,106,144,86,174,115,169,75,33,41,70,58,66,49
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",104,39,70,38,43,25,10,9,9,11,24,20,27,33,27,33,23,32,0,12,4,5,0,12,0,12,0,12,0,12,34,15,29,15,4,6,9,9,16,10,5,7,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2150,292,994,242,909,229,246,102,171,130,492,137,85,60,74,59,28,25,8,13,38,54,11,20,0,28,9,19,2,3,1156,186,1053,182,321,118,214,91,518,140,103,73,77,61,44,47,25,39,8,14,26,39,0,28,13,19,13,20
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",505,237,323,140,301,135,69,77,43,48,189,97,22,34,22,34,22,34,0,17,0,17,0,17,0,17,0,17,0,17,182,132,146,113,37,41,18,27,91,96,36,42,23,37,0,17,23,37,0,17,13,20,0,17,13,20,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4617,463,2370,340,1868,304,366,155,69,53,1433,246,502,184,414,180,302,141,20,35,92,125,88,58,58,39,0,28,30,33,2247,319,1796,269,400,137,156,70,1240,228,451,160,210,103,125,78,46,53,39,34,241,112,70,64,51,65,120,73
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1472,228,729,151,652,144,244,112,14,15,394,113,77,76,75,75,66,74,9,14,0,25,2,3,0,25,0,25,2,3,743,168,686,165,307,140,52,51,327,107,57,56,57,56,57,56,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",927,263,445,139,384,137,168,90,71,75,145,69,61,50,61,50,30,35,31,37,0,19,0,19,0,19,0,19,0,19,482,187,482,187,199,111,32,29,251,130,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",841,227,440,149,321,120,125,93,0,19,196,87,119,112,119,112,119,112,0,19,0,19,0,19,0,19,0,19,0,19,401,218,401,218,155,110,132,121,114,70,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1298,190,696,177,696,177,197,66,51,44,448,150,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,602,121,594,119,198,71,39,33,357,89,8,12,8,12,8,12,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1782,274,1060,220,929,198,191,84,63,34,675,166,131,78,112,75,70,69,16,28,26,38,19,22,14,22,0,25,5,7,722,175,683,172,274,115,21,25,388,122,39,43,39,43,37,42,0,25,2,5,0,25,0,25,0,25,0,25
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1592,255,758,213,749,217,438,198,43,39,268,86,9,14,9,14,9,14,0,22,0,22,0,22,0,22,0,22,0,22,834,185,787,184,317,105,33,33,437,129,47,37,38,38,26,33,12,18,0,22,9,14,9,14,0,22,0,22
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",1033,233,436,117,381,111,112,54,41,36,228,90,55,39,44,38,8,13,0,19,36,35,11,18,11,18,0,19,0,19,597,236,498,164,188,81,39,48,271,99,99,94,99,94,85,92,0,19,14,19,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3670,380,1828,265,1681,231,325,85,301,128,1055,204,147,102,67,72,15,17,52,70,0,28,80,69,0,28,50,63,30,28,1842,266,1751,259,429,114,69,45,1253,205,91,50,40,29,26,24,0,28,14,15,51,41,25,32,0,28,26,27
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1270,210,579,145,516,141,142,73,54,57,320,129,63,55,50,52,34,30,0,22,16,26,13,22,13,22,0,22,0,22,691,183,619,165,289,132,33,25,297,121,72,58,72,58,72,58,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1250,234,633,163,543,141,187,87,104,64,252,104,90,94,36,45,31,44,5,8,0,22,54,83,53,83,0,22,1,2,617,174,572,161,153,94,69,85,350,108,45,57,45,57,13,15,0,22,32,55,0,22,0,22,0,22,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",392,124,243,101,202,96,59,41,0,19,143,84,41,50,9,13,8,12,0,19,1,4,32,48,0,19,0,19,32,48,149,85,148,85,64,47,59,46,25,31,1,8,1,8,0,19,1,8,0,19,0,19,0,19,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",135,63,48,32,48,32,7,12,7,12,34,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,60,74,58,9,14,38,56,27,21,13,19,13,19,13,19,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",233,78,137,59,100,54,18,21,0,12,82,48,37,47,29,45,29,45,0,12,0,12,8,12,7,11,0,12,1,4,96,49,96,49,26,21,9,14,61,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",88,33,47,26,43,23,7,8,0,12,36,21,4,6,4,6,0,12,4,6,0,12,0,12,0,12,0,12,0,12,41,22,35,20,19,15,0,12,16,10,6,11,6,11,6,11,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",71,35,23,18,12,10,10,10,0,12,2,3,11,13,7,11,7,11,0,12,0,12,4,6,0,12,0,12,4,6,48,25,43,25,22,18,6,9,15,11,5,7,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",127,47,87,42,66,34,9,12,5,7,52,33,21,18,21,18,14,15,7,9,0,12,0,12,0,12,0,12,0,12,40,24,37,23,10,10,7,15,20,15,3,5,0,12,0,12,0,12,0,12,3,5,0,12,0,12,3,5
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",38,15,16,9,16,9,7,6,0,12,9,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,13,22,13,10,11,0,12,12,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",102,52,35,36,35,36,22,31,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,41,44,33,23,25,0,12,21,23,23,28,10,18,10,18,0,12,0,12,13,21,0,12,0,12,13,21
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",300,106,173,78,129,65,48,35,7,11,74,48,44,38,44,38,13,20,31,34,0,17,0,17,0,17,0,17,0,17,127,69,118,68,57,34,10,14,51,58,9,14,9,14,9,14,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",265,198,188,160,177,160,0,12,0,12,177,160,11,18,0,12,0,12,0,12,0,12,11,18,0,12,11,18,0,12,77,117,68,117,0,12,50,117,18,20,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,14
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",503,136,287,104,257,107,97,62,75,67,85,68,30,25,30,25,17,17,0,17,13,20,0,17,0,17,0,17,0,17,216,81,203,79,102,42,0,17,101,70,13,15,13,15,0,17,13,15,0,17,0,17,0,17,0,17,0,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",110,39,59,26,50,22,14,13,8,13,28,17,9,9,5,7,5,7,0,12,0,12,4,6,4,6,0,12,0,12,51,29,46,28,16,12,0,12,30,25,5,8,0,12,0,12,0,12,0,12,5,8,5,8,0,12,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",305,110,49,44,49,44,0,17,13,19,36,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,256,91,223,86,121,80,0,17,102,72,33,36,33,36,33,36,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1326,225,762,190,608,188,185,109,45,37,378,123,154,80,134,74,125,73,0,22,9,14,20,31,0,22,0,22,20,31,564,141,544,139,272,102,45,41,227,90,20,24,6,9,6,9,0,22,0,22,14,23,0,22,0,22,14,23
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",60,27,23,15,23,15,7,9,0,12,16,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,22,37,22,4,6,3,5,30,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",100,59,37,31,37,31,24,27,0,12,13,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,41,37,33,29,30,0,12,8,12,26,30,26,30,22,28,4,9,0,12,0,12,0,12,0,12,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",670,190,251,104,251,104,85,64,8,12,158,92,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,419,138,369,113,187,91,58,59,124,66,50,65,50,65,42,64,0,19,8,13,0,19,0,19,0,19,0,19
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",71,28,32,20,32,20,0,12,0,12,32,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,21,39,21,5,9,0,12,34,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",159,66,81,49,69,46,0,12,0,12,69,46,12,18,12,18,12,18,0,12,0,12,0,12,0,12,0,12,0,12,78,48,63,45,25,27,0,12,38,36,15,20,15,20,15,20,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",74,50,47,53,47,53,13,20,0,12,34,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,43,27,43,0,12,0,12,27,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",402,111,222,73,217,71,87,56,9,16,121,48,5,10,0,17,0,17,0,17,0,17,5,10,5,10,0,17,0,17,180,81,167,80,93,56,6,9,68,49,13,16,13,16,7,14,0,17,6,10,0,17,0,17,0,17,0,17
