GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",2877,374,1394,243,1342,241,279,133,49,62,1014,197,52,55,52,55,0,123,36,48,16,26,0,123,0,123,0,123,0,123,1483,270,1433,267,285,148,24,28,1124,238,50,67,50,67,0,123,0,123,50,67,0,123,0,123,0,123,0,123
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",913,198,539,169,539,169,161,81,18,29,360,139,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,374,124,374,124,171,81,0,123,203,88,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",1126,230,704,201,694,199,86,58,84,86,524,156,10,16,0,123,0,123,0,123,0,123,10,16,0,123,10,16,0,123,422,125,414,125,209,95,0,123,205,79,8,12,8,12,8,12,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",912,180,544,139,499,136,107,52,111,67,281,95,45,31,33,25,12,19,21,17,0,123,12,18,0,123,0,123,12,18,368,106,290,94,92,49,8,12,190,80,78,59,78,59,33,28,0,123,45,53,0,123,0,123,0,123,0,123
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",1670,196,1089,201,892,173,355,132,55,42,482,121,197,97,150,92,101,87,14,24,35,41,47,27,0,123,0,123,47,27,581,131,565,123,204,79,21,17,340,109,16,26,16,26,16,26,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",3427,490,1516,309,1175,240,311,133,107,69,757,173,341,175,123,70,52,41,37,47,34,40,218,169,96,89,77,80,45,68,1911,331,1587,295,461,166,149,85,977,247,324,167,249,155,167,149,28,32,54,59,75,49,0,123,0,123,75,49
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",504,173,190,106,190,106,59,56,13,21,118,72,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,314,112,314,112,124,74,22,35,168,73,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",1300,212,646,152,613,149,213,81,18,20,382,120,33,31,8,13,0,123,0,123,8,13,25,27,0,123,0,123,25,27,654,144,647,144,268,85,46,30,333,108,7,12,7,12,7,12,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",2084,324,1189,206,1063,193,312,112,85,65,666,157,126,83,98,73,98,73,0,123,0,123,28,45,28,45,0,123,0,123,895,197,868,197,418,161,73,54,377,131,27,29,27,29,15,24,12,17,0,123,0,123,0,123,0,123,0,123
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",279,120,144,64,131,58,19,21,19,28,93,57,13,20,13,20,13,20,0,123,0,123,0,123,0,123,0,123,0,123,135,92,117,93,61,57,0,123,56,51,18,26,0,123,0,123,0,123,0,123,18,26,0,123,0,123,18,26
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",4568,477,2545,316,1999,285,706,184,224,93,1069,222,546,212,214,117,210,119,4,9,0,123,332,185,196,155,73,85,63,63,2023,344,1775,286,571,179,191,87,1013,225,248,168,136,81,101,73,21,32,14,22,112,140,26,43,0,123,86,134
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2696,398,1260,249,1161,244,384,113,107,58,670,183,99,61,78,59,74,58,4,11,0,123,21,18,10,14,11,18,0,123,1436,286,1303,287,527,150,96,69,680,197,133,90,74,63,57,57,0,123,17,24,59,75,59,75,0,123,0,123
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",1820,230,864,159,796,157,197,79,53,42,546,139,68,46,45,33,32,29,0,123,13,20,23,29,0,123,0,123,23,29,956,184,928,180,192,79,73,64,663,156,28,33,28,33,14,23,0,123,14,22,0,123,0,123,0,123,0,123
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",626,184,355,118,309,106,40,32,43,44,226,89,46,51,35,51,0,123,35,51,0,123,11,17,0,123,0,123,11,17,271,120,271,120,91,97,10,16,170,80,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1239,202,655,139,633,130,143,62,0,123,490,117,22,30,22,30,22,30,0,123,0,123,0,123,0,123,0,123,0,123,584,139,569,138,125,61,0,123,444,125,15,24,15,24,0,123,0,123,15,24,0,123,0,123,0,123,0,123
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",846,161,401,110,389,111,69,42,0,123,320,101,12,17,0,123,0,123,0,123,0,123,12,17,12,17,0,123,0,123,445,111,445,111,166,75,8,13,271,94,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",814,169,492,127,479,126,145,93,24,26,310,94,13,22,13,22,13,22,0,123,0,123,0,123,0,123,0,123,0,123,322,95,322,95,44,33,51,42,227,94,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",952,195,492,115,449,108,188,77,16,26,245,79,43,45,43,45,23,34,20,32,0,123,0,123,0,123,0,123,0,123,460,131,403,125,230,95,35,39,138,67,57,54,57,54,57,54,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",839,234,450,198,421,196,93,61,58,59,270,165,29,29,25,28,0,123,25,28,0,123,4,10,0,123,0,123,4,10,389,124,362,116,92,54,8,12,262,110,27,43,27,43,27,43,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2775,406,1439,276,1240,275,379,133,101,75,760,217,199,131,86,90,69,87,0,123,17,26,113,97,76,76,8,13,29,41,1336,233,1152,209,482,129,132,85,538,152,184,143,166,138,70,68,0,123,96,108,18,28,18,28,0,123,0,123
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",496,178,106,56,92,52,31,29,0,123,61,44,14,21,14,21,14,21,0,123,0,123,0,123,0,123,0,123,0,123,390,155,380,151,123,75,61,60,196,95,10,18,10,18,10,18,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",494,129,232,82,164,69,80,52,10,15,74,48,68,66,52,63,38,57,0,123,14,21,16,19,16,19,0,123,0,123,262,93,250,94,173,79,0,123,77,43,12,18,12,18,0,123,12,18,0,123,0,123,0,123,0,123,0,123
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",228,96,107,50,76,43,20,25,15,24,41,26,31,28,11,18,0,123,11,18,0,123,20,24,9,13,0,123,11,19,121,81,60,34,43,28,8,14,9,15,61,71,61,71,13,22,48,71,0,123,0,123,0,123,0,123,0,123
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2315,310,1050,215,818,186,135,57,152,70,531,165,232,119,215,117,98,67,30,42,87,80,17,23,17,23,0,123,0,123,1265,229,1128,224,439,149,138,83,551,173,137,71,116,65,48,34,42,39,26,36,21,28,0,123,10,15,11,20
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",400,113,216,102,181,93,94,71,0,123,87,59,35,42,11,18,0,123,11,18,0,123,24,39,24,39,0,123,0,123,184,73,184,73,136,62,16,25,32,29,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",1969,266,1085,206,888,174,367,115,102,59,419,126,197,88,96,66,46,43,26,39,24,28,101,65,43,39,16,24,42,40,884,169,749,152,322,101,145,65,282,95,135,69,94,67,38,47,36,35,20,29,41,40,20,32,0,123,21,24
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1301,219,728,156,656,153,185,72,81,52,390,111,72,45,27,32,27,32,0,123,0,123,45,33,17,26,0,123,28,32,573,146,542,140,296,100,11,18,235,87,31,31,31,31,31,31,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",1618,237,801,179,801,179,293,99,51,47,457,125,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,817,168,788,167,207,85,67,42,514,135,29,28,13,22,13,22,0,123,0,123,16,19,16,19,0,123,0,123
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",555,142,333,112,333,112,69,50,0,123,264,103,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,222,99,222,99,106,58,0,123,116,67,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",9723,734,4715,453,3664,442,804,223,516,156,2344,358,1051,242,403,114,162,88,75,75,166,88,648,209,121,89,158,84,369,172,5008,480,4297,482,976,204,496,171,2825,433,711,194,318,132,181,102,64,60,73,61,393,150,113,86,137,75,143,82
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",86,24,41,20,25,13,6,6,6,6,13,12,16,15,13,14,13,14,0,123,0,123,3,5,0,123,0,123,3,5,45,18,40,17,19,11,0,123,21,12,5,7,0,123,0,123,0,123,0,123,5,7,5,7,0,123,0,123
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2900,371,1826,333,1444,296,448,172,344,148,652,184,382,171,242,144,152,119,41,57,49,58,140,84,133,84,7,12,0,123,1074,201,884,199,340,108,139,76,405,139,190,95,106,58,78,53,17,20,11,17,84,72,66,66,11,20,7,14
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",345,94,181,79,181,79,54,39,23,26,104,69,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,164,65,164,65,92,54,0,123,72,45,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4583,511,2283,346,1780,300,651,183,140,95,989,218,503,173,274,134,181,105,55,55,38,61,229,99,67,71,123,90,39,16,2300,331,2060,324,754,168,163,86,1143,274,240,122,147,78,132,77,7,11,8,14,93,76,43,65,27,32,23,28
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1257,201,701,145,611,138,245,97,71,45,295,113,90,53,80,48,45,37,21,23,14,23,10,17,0,123,10,17,0,123,556,136,490,133,219,87,10,17,261,121,66,61,52,43,27,25,12,18,13,23,14,23,0,123,0,123,14,23
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",1031,230,362,94,253,96,98,55,20,27,135,68,109,56,62,46,48,53,14,22,0,123,47,39,27,45,0,123,20,30,669,197,579,176,336,132,40,39,203,134,90,82,57,54,43,50,0,123,14,23,33,53,0,123,33,53,0,123
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",629,140,233,90,199,82,80,55,17,27,102,52,34,35,34,35,16,26,18,26,0,123,0,123,0,123,0,123,0,123,396,124,368,123,168,89,20,29,180,88,28,42,0,123,0,123,0,123,0,123,28,42,0,123,0,123,28,42
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1241,206,663,171,611,150,191,84,60,43,360,104,52,46,43,43,36,42,0,123,7,11,9,14,9,14,0,123,0,123,578,125,550,120,192,84,22,24,336,91,28,26,28,26,28,26,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1926,213,985,162,841,132,288,89,89,60,464,105,144,89,113,79,52,55,32,50,29,41,31,46,0,123,31,46,0,123,941,188,894,187,411,118,83,51,400,122,47,34,47,34,25,27,10,16,12,18,0,123,0,123,0,123,0,123
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1794,234,976,185,811,170,353,106,80,53,378,135,165,114,110,91,97,89,0,123,13,22,55,68,0,123,0,123,55,68,818,186,764,182,285,92,25,37,454,162,54,44,54,44,35,39,0,123,19,24,0,123,0,123,0,123,0,123
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",654,162,349,122,297,106,72,44,76,51,149,92,52,45,30,33,19,29,0,123,11,18,22,24,10,15,0,123,12,19,305,110,254,104,41,37,31,32,182,91,51,53,27,40,27,40,0,123,0,123,24,37,0,123,0,123,24,37
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3692,477,1673,295,1552,282,446,124,110,55,996,236,121,61,74,51,27,30,19,32,28,25,47,39,14,21,0,123,33,33,2019,325,1915,321,635,171,77,53,1203,236,104,64,85,56,50,41,7,13,28,39,19,19,0,123,7,11,12,15
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1571,227,738,177,645,158,332,164,53,44,260,89,93,86,9,15,9,15,0,123,0,123,84,92,52,83,23,34,9,15,833,181,824,182,414,146,96,69,314,86,9,15,9,15,9,15,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1649,247,752,165,628,149,180,88,42,36,406,139,124,80,124,80,42,39,41,36,41,47,0,123,0,123,0,123,0,123,897,198,808,192,334,115,111,72,363,120,89,82,89,82,80,82,0,123,9,16,0,123,0,123,0,123,0,123
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",711,157,381,131,353,127,112,69,39,39,202,87,28,30,14,22,0,123,14,22,0,123,14,20,14,20,0,123,0,123,330,84,265,86,98,56,17,20,150,54,65,56,65,56,19,33,13,20,33,42,0,123,0,123,0,123,0,123
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",162,70,72,48,56,45,4,10,12,19,40,39,16,23,16,23,0,123,0,123,16,23,0,123,0,123,0,123,0,123,90,56,79,54,64,49,0,123,15,23,11,18,11,18,11,18,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",180,64,102,51,92,47,28,32,8,13,56,34,10,16,10,16,0,123,0,123,10,16,0,123,0,123,0,123,0,123,78,40,64,38,19,19,12,19,33,31,14,18,14,18,12,18,2,8,0,123,0,123,0,123,0,123,0,123
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",70,34,52,31,52,31,36,33,0,123,16,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,18,11,18,11,11,8,0,123,7,8,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",65,29,43,23,32,16,13,11,4,6,15,11,11,11,5,7,5,7,0,123,0,123,6,8,6,8,0,123,0,123,22,13,16,12,6,8,0,123,10,9,6,6,6,6,6,6,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",63,20,33,14,27,13,9,8,3,5,15,10,6,6,6,6,6,6,0,123,0,123,0,123,0,123,0,123,0,123,30,14,27,13,17,11,0,123,10,9,3,5,3,5,3,5,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",65,27,36,20,32,19,4,5,0,123,28,19,4,5,4,5,4,5,0,123,0,123,0,123,0,123,0,123,0,123,29,16,29,16,8,8,8,12,13,9,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",189,71,102,58,98,59,18,20,10,15,70,51,4,8,0,123,0,123,0,123,0,123,4,8,0,123,0,123,4,8,87,45,53,33,7,11,7,10,39,26,34,33,34,33,23,18,11,18,0,123,0,123,0,123,0,123,0,123
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",297,100,157,76,134,70,53,37,0,123,81,58,23,34,23,34,0,123,23,34,0,123,0,123,0,123,0,123,0,123,140,69,116,64,70,53,17,27,29,25,24,36,24,36,24,36,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",123,86,93,75,93,75,5,10,20,35,68,67,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,30,38,30,38,30,38,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",482,124,284,112,249,102,66,45,19,24,164,89,35,33,35,33,35,33,0,123,0,123,0,123,0,123,0,123,0,123,198,66,198,66,52,36,21,29,125,50,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",157,78,81,48,74,47,14,21,0,123,60,41,7,12,7,12,7,12,0,123,0,123,0,123,0,123,0,123,0,123,76,47,55,37,42,35,0,123,13,16,21,34,21,34,21,34,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",464,169,255,150,150,88,65,62,0,123,85,78,105,88,105,88,91,86,0,123,14,23,0,123,0,123,0,123,0,123,209,82,189,77,57,37,14,22,118,70,20,30,20,30,0,123,20,30,0,123,0,123,0,123,0,123,0,123
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1596,274,753,217,685,211,237,133,97,58,351,122,68,54,29,32,29,32,0,123,0,123,39,39,0,123,9,14,30,37,843,209,712,183,316,116,67,55,329,126,131,73,95,54,71,46,24,27,0,123,36,57,0,123,0,123,36,57
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",102,34,84,26,78,26,49,23,3,4,26,18,6,8,6,8,6,8,0,123,0,123,0,123,0,123,0,123,0,123,18,13,18,13,11,11,0,123,7,9,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",109,71,59,43,52,42,0,123,0,123,52,42,7,12,0,123,0,123,0,123,0,123,7,12,7,12,0,123,0,123,50,58,50,58,0,123,0,123,50,58,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",810,163,386,117,355,110,135,70,51,47,169,76,31,36,0,123,0,123,0,123,0,123,31,36,19,30,12,20,0,123,424,113,378,110,192,84,51,59,135,64,46,37,46,37,46,37,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",100,39,76,34,70,32,3,5,0,123,67,32,6,9,6,9,0,123,0,123,6,9,0,123,0,123,0,123,0,123,24,18,24,18,9,10,0,123,15,15,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",80,40,41,32,33,29,16,20,0,123,17,19,8,13,0,123,0,123,0,123,0,123,8,13,8,13,0,123,0,123,39,30,39,30,17,23,6,10,16,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",84,61,60,45,60,45,15,22,0,123,45,43,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,24,29,16,25,0,123,0,123,16,25,8,16,8,16,8,16,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",512,169,189,73,161,67,61,34,8,14,92,64,28,27,8,16,8,16,0,123,0,123,20,23,0,123,0,123,20,23,323,157,284,150,137,92,0,123,147,84,39,60,0,123,0,123,0,123,0,123,39,60,39,60,0,123,0,123
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",1750,258,1050,215,822,209,228,75,140,110,454,136,228,112,146,73,87,57,50,39,9,15,82,86,0,123,0,123,82,86,700,155,594,158,213,78,88,83,293,137,106,69,86,69,37,40,14,21,35,49,20,32,0,123,20,32,0,123
