GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",3161,386,1632,259,1497,239,186,76,97,71,1214,225,135,80,113,78,97,75,0,28,16,26,22,24,0,28,0,28,22,24,1529,225,1430,209,263,86,89,63,1078,171,99,73,82,69,82,69,0,28,0,28,17,17,0,28,0,28,17,17
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",1212,284,453,142,435,137,143,90,26,39,266,109,18,26,0,19,0,19,0,19,0,19,18,26,16,26,0,19,2,4,759,242,733,238,351,166,43,57,339,145,26,42,26,42,0,19,0,19,26,42,0,19,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",1537,229,774,167,754,171,71,74,0,22,683,156,20,22,11,17,0,22,0,22,11,17,9,13,0,22,0,22,9,13,763,152,757,152,151,72,15,23,591,139,6,10,0,22,0,22,0,22,0,22,6,10,0,22,0,22,6,10
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",992,179,481,129,439,122,117,57,35,31,287,93,42,35,11,18,11,18,0,19,0,19,31,31,21,27,0,19,10,16,511,149,430,119,154,64,26,29,250,107,81,77,74,76,74,76,0,19,0,19,7,10,0,19,7,10,0,19
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",1693,228,1003,181,990,178,385,138,77,62,528,127,13,20,13,20,13,20,0,22,0,22,0,22,0,22,0,22,0,22,690,149,668,146,191,88,40,37,437,119,22,24,22,24,22,24,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",4053,419,2052,341,1518,266,418,149,143,107,957,240,534,205,319,186,188,169,103,80,28,26,215,121,140,98,7,12,68,62,2001,327,1848,323,762,245,201,103,885,215,153,104,42,37,17,19,10,16,15,24,111,100,17,19,24,32,70,93
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",571,128,341,108,285,104,61,46,15,18,209,90,56,46,56,46,45,41,11,18,0,17,0,17,0,17,0,17,0,17,230,80,230,80,56,40,30,20,144,74,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",1521,233,753,184,737,183,120,55,50,49,567,161,16,18,9,13,0,22,0,22,9,13,7,12,0,22,0,22,7,12,768,161,747,165,290,108,0,22,457,135,21,22,21,22,0,22,0,22,21,22,0,22,0,22,0,22,0,22
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",2372,390,1080,226,920,210,394,149,23,34,503,134,160,104,129,97,90,77,27,39,12,18,31,38,0,25,31,38,0,25,1292,319,1138,319,382,108,10,14,746,297,154,109,142,109,95,82,0,25,47,72,12,19,0,25,0,25,12,19
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",203,73,111,60,111,60,10,16,12,18,89,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,92,43,77,45,15,23,0,12,62,41,15,24,15,24,15,24,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",5373,536,2985,378,2703,347,481,176,450,153,1772,335,282,139,270,137,172,120,41,43,57,59,12,19,12,19,0,28,0,28,2388,402,2105,385,724,213,254,121,1127,271,283,138,145,108,56,46,33,36,56,88,138,84,65,59,0,28,73,61
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2551,296,1388,234,1168,213,219,111,134,74,815,197,220,107,193,110,99,73,66,72,28,46,27,27,5,8,9,14,13,20,1163,220,992,227,178,101,137,61,677,175,171,86,148,77,68,68,0,28,80,44,23,26,0,28,7,11,16,22
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",2057,303,1101,241,1044,236,208,98,103,76,733,188,57,58,47,56,39,56,0,25,8,11,10,17,0,25,0,25,10,17,956,182,926,180,370,135,0,25,556,128,30,45,30,45,30,45,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",611,120,261,86,261,86,73,68,21,24,167,64,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,350,104,350,104,82,63,13,19,255,98,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1561,217,867,146,818,140,189,73,31,30,598,132,49,63,49,63,40,63,0,22,9,15,0,22,0,22,0,22,0,22,694,177,581,140,83,43,0,22,498,132,113,103,9,14,9,14,0,22,0,22,104,102,0,22,0,22,104,102
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",1150,190,621,163,617,162,149,62,0,19,468,136,4,7,0,19,0,19,0,19,0,19,4,7,0,19,0,19,4,7,529,120,519,120,175,69,5,7,339,101,10,15,0,19,0,19,0,19,0,19,10,15,0,19,0,19,10,15
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",840,143,414,107,397,108,131,68,33,33,233,92,17,21,17,21,17,21,0,19,0,19,0,19,0,19,0,19,0,19,426,120,426,120,154,76,0,19,272,97,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",808,201,484,152,484,152,39,47,95,78,350,122,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,324,150,324,150,206,103,0,22,118,78,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",726,179,418,140,357,126,109,96,13,21,235,96,61,63,0,22,0,22,0,22,0,22,61,63,61,63,0,22,0,22,308,120,292,117,11,17,25,34,256,100,16,27,16,27,0,22,0,22,16,27,0,22,0,22,0,22,0,22
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2768,357,1637,250,1212,247,331,128,204,120,677,157,425,146,318,110,200,93,86,60,32,37,107,91,55,79,31,46,21,35,1131,255,1079,242,467,158,85,65,527,146,52,43,39,36,20,26,19,26,0,28,13,20,13,20,0,28,0,28
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",534,129,288,91,251,89,28,27,32,29,191,79,37,37,24,34,24,34,0,17,0,17,13,20,13,20,0,17,0,17,246,82,246,82,101,45,33,50,112,57,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",459,119,142,65,142,65,40,38,0,19,102,56,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,317,108,307,107,116,79,0,19,191,105,10,17,10,17,0,19,0,19,10,17,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",192,127,152,90,152,90,77,77,18,30,57,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,40,65,19,31,0,17,19,31,0,17,21,34,0,17,0,17,0,17,0,17,21,34,0,17,21,34,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2363,383,1349,275,1187,258,232,107,296,161,659,189,162,86,120,71,51,40,69,65,0,28,42,49,0,28,21,34,21,34,1014,230,811,201,227,106,30,27,554,189,203,101,113,72,80,60,8,13,25,36,90,77,20,36,50,59,20,30
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",383,226,154,105,154,105,17,30,56,91,81,60,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,229,147,214,161,91,88,99,110,24,38,15,24,14,24,14,24,0,19,0,19,1,2,0,19,0,19,1,2
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",2256,297,1204,217,931,204,383,125,82,61,466,156,273,94,230,91,176,82,22,27,32,29,43,31,10,16,24,23,9,13,1052,188,861,134,375,112,105,66,381,95,191,104,108,61,95,59,13,13,0,25,83,84,77,83,6,9,0,25
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1273,187,695,146,598,142,162,72,35,30,401,114,97,78,97,78,79,75,0,22,18,30,0,22,0,22,0,22,0,22,578,132,570,133,234,98,0,22,336,94,8,12,0,22,0,22,0,22,0,22,8,12,8,12,0,22,0,22
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",2076,263,1101,235,1072,232,411,170,106,62,555,173,29,27,18,21,18,21,0,25,0,25,11,18,11,18,0,25,0,25,975,176,952,176,251,80,80,51,621,183,23,26,23,26,8,13,0,25,15,23,0,25,0,25,0,25,0,25
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",532,123,261,91,261,91,74,51,34,40,153,77,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,271,96,223,91,71,67,0,19,152,72,48,53,48,53,48,53,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",10083,655,4697,381,3917,368,532,161,564,144,2821,311,780,202,304,109,144,86,42,32,118,82,476,165,138,95,94,75,244,109,5386,489,4610,450,803,182,636,155,3171,341,776,198,653,189,198,81,173,82,282,151,123,74,6,12,40,46,77,51
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",97,26,63,24,51,22,9,8,9,8,33,20,12,8,12,8,8,9,0,12,4,5,0,12,0,12,0,12,0,12,34,15,30,14,4,5,8,7,18,12,4,6,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2149,283,1002,214,934,201,339,129,116,94,479,121,68,50,38,34,29,31,9,16,0,28,30,35,0,28,3,13,27,32,1147,203,1029,175,326,111,192,87,511,125,118,84,77,68,43,43,34,53,0,28,41,50,12,18,14,22,15,24
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",537,234,298,143,275,141,67,77,50,52,158,94,23,37,23,37,23,37,0,17,0,17,0,17,0,17,0,17,0,17,239,131,202,126,13,20,46,47,143,112,37,43,20,32,0,17,20,32,0,17,17,27,0,17,17,27,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",4997,482,2452,363,1884,283,454,174,46,39,1384,215,568,217,470,205,306,118,33,38,131,180,98,58,43,36,14,23,41,38,2545,303,2187,324,558,171,217,85,1412,288,358,116,142,72,96,66,19,26,27,24,216,100,79,70,49,61,88,59
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1370,242,707,185,614,164,243,106,27,25,344,123,93,77,92,77,82,76,10,15,0,25,1,2,0,25,0,25,1,2,663,144,606,151,259,91,58,50,289,106,57,57,57,57,47,50,0,25,10,15,0,25,0,25,0,25,0,25
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",879,266,478,178,423,172,241,124,82,79,100,55,55,46,55,46,24,30,31,42,0,19,0,19,0,19,0,19,0,19,401,149,388,146,164,93,44,43,180,113,13,23,13,23,13,23,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",778,173,452,148,382,143,96,79,0,22,286,113,70,75,70,75,70,75,0,22,0,22,0,22,0,22,0,22,0,22,326,127,326,127,115,71,118,78,93,66,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1403,161,744,142,744,142,217,65,49,46,478,125,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,659,99,652,99,191,67,58,43,403,97,7,12,7,12,7,12,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1664,216,943,174,820,151,187,71,38,29,595,139,123,92,107,92,46,41,61,79,0,25,16,21,14,20,0,25,2,4,721,162,712,161,314,116,23,26,375,107,9,13,9,13,9,13,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1583,302,856,267,836,265,427,229,55,43,354,113,20,22,20,22,20,22,0,22,0,22,0,22,0,22,0,22,0,22,727,179,695,177,330,111,29,31,336,106,32,31,32,31,20,25,12,18,0,22,0,22,0,22,0,22,0,22
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",1033,258,444,131,355,102,132,64,31,29,192,70,89,65,80,63,12,19,9,15,59,54,9,17,9,17,0,19,0,19,589,233,505,172,203,95,35,45,267,100,84,80,84,80,73,78,0,19,11,16,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3663,420,1805,291,1674,263,331,109,274,120,1069,230,131,103,81,89,12,14,66,87,3,8,50,51,0,28,38,47,12,19,1858,256,1755,249,471,121,63,41,1221,201,103,54,37,33,17,21,0,28,20,22,66,44,40,36,0,28,26,28
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1093,206,583,199,516,188,190,110,59,63,267,124,67,68,54,66,36,40,0,22,18,29,13,21,13,21,0,22,0,22,510,141,419,116,206,96,20,17,193,80,91,66,91,66,91,66,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1273,265,634,175,497,161,179,96,108,72,210,101,137,94,101,70,90,73,11,13,0,22,36,61,36,61,0,22,0,22,639,169,606,161,153,80,44,37,409,147,33,50,33,50,0,22,0,22,33,50,0,22,0,22,0,22,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",533,175,333,120,225,99,79,55,0,19,146,88,108,89,78,85,78,85,0,19,0,19,30,47,0,19,0,19,30,47,200,99,192,99,99,88,46,37,47,33,8,13,8,13,0,19,8,13,0,19,0,19,0,19,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",145,68,56,37,56,37,7,12,0,12,49,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89,64,79,62,12,19,37,56,30,28,10,16,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",214,70,135,67,102,50,21,24,0,12,81,50,33,47,32,47,32,47,0,12,0,12,1,4,0,12,0,12,1,4,79,38,57,28,22,17,10,14,25,22,22,34,22,34,0,12,22,34,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",99,39,38,21,35,21,6,6,0,12,29,20,3,4,3,4,0,12,3,4,0,12,0,12,0,12,0,12,0,12,61,36,55,34,22,23,14,20,19,11,6,10,6,10,6,10,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",59,32,25,18,13,11,11,11,0,12,2,3,12,13,8,11,8,11,0,12,0,12,4,6,0,12,0,12,4,6,34,20,29,18,14,11,7,9,8,8,5,7,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",132,52,100,43,80,38,9,12,6,8,65,34,20,15,20,15,14,12,6,8,0,12,0,12,0,12,0,12,0,12,32,27,32,27,4,6,0,12,28,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",49,23,29,19,29,19,8,7,0,12,21,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,11,20,11,10,8,0,12,10,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",96,49,47,42,21,27,21,27,0,12,0,12,26,38,0,12,0,12,0,12,0,12,26,38,0,12,0,12,26,38,49,34,41,32,23,24,0,12,18,21,8,13,8,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",345,95,186,80,144,74,53,37,12,17,79,48,42,37,42,37,13,21,29,33,0,17,0,17,0,17,0,17,0,17,159,62,151,64,84,48,0,17,67,50,8,12,8,12,8,12,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",284,159,193,150,182,150,0,12,0,12,182,150,11,16,0,12,0,12,0,12,0,12,11,16,0,12,11,16,0,12,91,58,82,55,14,17,7,16,61,52,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,14
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",421,94,261,83,212,79,81,40,18,20,113,67,49,43,49,43,15,15,0,17,34,38,0,17,0,17,0,17,0,17,160,57,150,56,72,32,0,17,78,49,10,12,10,12,0,17,10,12,0,17,0,17,0,17,0,17,0,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",94,32,47,21,43,21,11,12,0,12,32,18,4,6,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12,47,25,40,25,19,14,4,6,17,21,7,8,3,6,3,6,0,12,0,12,4,6,4,6,0,12,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",302,120,86,73,86,73,47,62,16,25,23,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,216,81,178,80,81,54,0,17,97,61,38,43,38,43,18,30,0,17,20,30,0,17,0,17,0,17,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1572,247,862,163,722,149,295,127,59,51,368,104,140,99,123,93,101,69,0,22,22,37,17,29,0,22,0,22,17,29,710,148,635,152,319,122,34,39,282,129,75,68,6,9,6,9,0,22,0,22,69,67,0,22,27,38,42,55
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",79,33,30,18,30,18,16,13,0,12,14,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,25,49,25,5,6,4,6,40,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",65,53,26,29,26,29,13,23,0,12,13,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,33,23,25,15,21,0,12,8,12,16,22,16,22,12,21,4,10,0,12,0,12,0,12,0,12,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",599,157,268,98,252,96,64,50,7,10,181,86,16,25,16,25,16,25,0,19,0,19,0,19,0,19,0,19,0,19,331,99,294,87,148,74,39,38,107,62,37,46,37,46,28,44,0,19,9,14,0,19,0,19,0,19,0,19
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",72,31,29,20,29,20,0,12,0,12,29,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,28,43,28,5,7,0,12,38,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",239,94,81,46,73,44,0,12,0,12,73,44,8,11,8,11,8,11,0,12,0,12,0,12,0,12,0,12,0,12,158,89,146,90,26,25,0,12,120,89,12,18,12,18,12,18,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",61,53,45,45,45,45,19,23,0,12,26,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,16,25,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",459,118,234,82,220,76,85,59,8,14,127,50,14,20,8,14,0,17,0,17,8,14,6,10,6,10,0,17,0,17,225,105,207,104,142,97,8,12,57,40,18,19,18,19,11,17,0,17,7,9,0,17,0,17,0,17,0,17
