GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",3097,327,1530,222,1367,203,142,65,71,54,1154,197,163,94,150,95,81,59,69,66,0,28,13,20,0,28,0,28,13,20,1567,231,1492,224,259,97,109,64,1124,200,75,64,50,62,12,18,0,28,38,60,25,23,7,11,0,28,18,20
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",1246,207,605,158,563,149,128,82,28,32,407,133,42,46,24,38,24,38,0,19,0,19,18,25,16,25,0,19,2,4,641,171,641,171,289,108,46,62,306,121,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",1449,231,684,165,684,165,100,74,0,22,584,148,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,765,173,760,173,168,71,11,18,581,150,5,8,0,22,0,22,0,22,0,22,5,8,0,22,0,22,5,8
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",985,159,505,111,482,107,125,59,26,29,331,99,23,25,13,20,13,20,0,19,0,19,10,15,0,19,0,19,10,15,480,121,413,115,167,66,28,29,218,86,67,62,59,60,59,60,0,19,0,19,8,13,0,19,8,13,0,19
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",1798,250,1009,189,962,184,431,132,113,76,418,111,47,38,26,27,12,19,0,22,14,19,21,26,0,22,0,22,21,26,789,171,746,168,281,110,80,70,385,113,43,42,43,42,43,42,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",3234,456,1698,332,1383,269,342,124,107,66,934,213,315,148,255,134,152,121,71,63,32,27,60,59,48,54,0,28,12,20,1536,285,1281,224,497,137,162,80,622,135,255,124,187,102,67,53,30,32,90,86,68,81,4,12,0,28,64,82
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",521,135,256,107,232,104,77,64,25,32,130,77,24,28,24,28,24,28,0,17,0,17,0,17,0,17,0,17,0,17,265,84,265,84,94,54,43,37,128,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",1532,219,730,177,708,178,206,88,50,48,452,150,22,24,0,22,0,22,0,22,0,22,22,24,0,22,0,22,22,24,802,173,802,173,370,135,11,16,421,118,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",1909,318,716,191,627,180,119,70,43,38,465,162,89,73,67,65,47,57,20,30,0,25,22,35,0,25,22,35,0,25,1193,248,1122,243,471,132,16,19,635,218,71,62,71,62,31,29,0,25,40,56,0,25,0,25,0,25,0,25
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",223,79,149,68,149,68,8,13,9,15,132,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,45,74,45,31,44,0,12,43,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",5209,512,3125,412,2717,386,545,195,384,132,1788,311,408,153,221,119,190,106,0,28,31,45,187,124,115,96,36,61,36,57,2084,299,1940,286,493,156,266,130,1181,238,144,86,77,63,77,63,0,28,0,28,67,65,35,39,0,28,32,52
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",2602,313,1402,225,1186,191,296,120,115,59,775,176,216,98,184,90,92,63,52,49,40,45,32,34,11,21,11,18,10,18,1200,247,1042,237,355,136,82,62,605,154,158,92,137,95,105,77,0,28,32,54,21,27,0,28,12,20,9,15
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",1973,267,1001,197,964,193,161,79,104,75,699,164,37,34,23,25,13,19,0,25,10,17,14,22,0,25,0,25,14,22,972,191,944,192,285,120,41,54,618,159,28,40,28,40,28,40,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",713,162,329,98,329,98,58,48,26,20,245,88,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,384,137,384,137,110,115,32,30,242,78,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",1463,257,945,214,895,206,199,92,44,40,652,173,50,57,50,57,50,57,0,22,0,22,0,22,0,22,0,22,0,22,518,130,474,120,96,58,0,22,378,112,44,49,12,18,12,18,0,22,0,22,32,46,0,22,0,22,32,46
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",1065,163,552,131,537,131,109,52,0,19,428,112,15,22,15,22,15,22,0,19,0,19,0,19,0,19,0,19,0,19,513,134,505,132,162,69,0,19,343,113,8,13,8,13,8,13,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",839,175,467,124,444,128,116,91,43,38,285,90,23,26,23,26,23,26,0,19,0,19,0,19,0,19,0,19,0,19,372,105,372,105,73,43,0,19,299,94,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",781,188,408,126,408,126,120,73,13,20,275,99,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,373,154,349,154,209,91,0,22,140,102,24,26,24,26,24,26,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",822,190,471,150,471,150,123,97,64,90,284,119,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,351,126,334,119,51,53,33,34,250,96,17,26,17,26,0,22,0,22,17,26,0,22,0,22,0,22,0,22
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",2481,321,1181,244,979,217,259,104,134,72,586,149,202,91,166,78,88,69,72,42,6,10,36,42,14,23,0,28,22,34,1300,217,1220,209,417,131,75,56,728,169,80,56,75,52,41,42,34,32,0,28,5,16,5,16,0,28,0,28
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",450,115,208,70,190,69,9,14,20,22,161,65,18,28,18,28,18,28,0,17,0,17,0,17,0,17,0,17,0,17,242,84,242,84,82,55,29,43,131,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",547,129,202,92,168,79,70,45,0,19,98,68,34,38,34,38,21,33,0,19,13,20,0,19,0,19,0,19,0,19,345,117,336,116,136,91,0,19,200,96,9,14,9,14,0,19,0,19,9,14,0,19,0,19,0,19,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",269,127,169,71,169,71,48,61,21,32,100,59,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,100,83,56,49,19,29,21,34,16,25,44,48,25,37,0,17,25,37,0,17,19,30,0,17,19,30,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",2665,337,1497,249,1180,232,259,102,334,146,587,169,317,150,227,131,103,76,86,88,38,32,90,72,16,26,22,34,52,58,1168,220,1010,215,216,100,283,142,511,126,158,80,119,71,98,67,10,15,11,14,39,38,12,18,16,28,11,17
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",383,198,166,100,166,100,34,44,59,78,73,51,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,217,120,206,119,97,64,86,97,23,28,11,17,10,17,10,17,0,19,0,19,1,2,0,19,0,19,1,2
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",1835,277,1045,204,824,172,343,140,140,81,341,113,221,89,150,84,114,71,13,20,23,24,71,38,52,36,18,20,1,2,790,172,741,167,265,94,118,76,358,123,49,36,33,31,19,24,14,18,0,25,16,20,11,18,5,7,0,25
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1134,187,554,130,492,124,123,68,50,37,319,104,62,44,36,34,17,19,0,22,19,29,26,31,16,27,0,22,10,15,580,131,542,127,242,72,10,17,290,110,38,37,34,35,34,35,0,22,0,22,4,9,4,9,0,22,0,22
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",2124,309,1053,233,1044,233,377,174,85,64,582,171,9,13,9,13,9,13,0,25,0,25,0,25,0,25,0,25,0,25,1071,174,1071,174,241,85,78,47,752,156,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",482,163,312,128,300,122,98,63,24,29,178,86,12,18,12,18,0,19,12,18,0,19,0,19,0,19,0,19,0,19,170,88,161,87,99,72,0,19,62,47,9,16,9,16,9,16,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",10999,755,5224,481,4360,398,713,185,639,156,3008,336,864,181,292,98,138,78,71,48,83,55,572,173,130,91,155,101,287,105,5775,518,5001,448,1021,235,630,135,3350,371,774,199,524,161,151,75,105,73,268,126,250,124,16,27,98,70,136,95
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",95,37,72,33,49,27,0,12,3,4,46,28,23,17,19,16,15,15,0,12,4,6,4,5,0,12,0,12,4,5,23,12,21,11,4,5,3,5,14,10,2,3,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2585,324,1369,221,1037,187,350,93,215,130,472,132,332,142,197,97,95,75,12,20,90,76,135,98,85,89,27,38,23,28,1216,220,1125,206,382,141,231,106,512,132,91,69,57,63,17,20,40,61,0,28,34,34,15,19,19,29,0,28
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",474,172,249,106,249,106,80,64,36,44,133,79,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,225,110,217,111,18,29,59,51,140,94,8,14,0,17,0,17,0,17,0,17,8,14,0,17,8,14,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",5153,506,2390,363,1819,294,539,180,77,66,1203,240,571,187,389,157,245,117,51,46,93,101,182,90,45,45,97,80,40,32,2763,348,2423,341,878,208,241,115,1304,288,340,112,149,81,96,75,18,24,35,29,191,92,69,55,51,52,71,56
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1195,242,652,158,560,152,273,110,19,23,268,95,92,73,78,68,78,68,0,25,0,25,14,20,0,25,13,20,1,2,543,154,526,150,177,79,42,33,307,108,17,20,17,20,8,14,0,25,9,14,0,25,0,25,0,25,0,25
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",840,265,441,169,377,162,240,153,20,33,117,59,64,50,36,27,27,24,9,14,0,19,28,42,0,19,0,19,28,42,399,160,380,151,172,78,29,31,179,110,19,23,19,23,11,18,0,19,8,14,0,19,0,19,0,19,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",769,213,471,176,398,162,143,109,17,28,238,126,73,77,73,77,60,74,13,19,0,19,0,19,0,19,0,19,0,19,298,107,298,107,123,74,56,51,119,72,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1514,218,933,189,915,186,265,101,68,56,582,149,18,22,11,17,11,17,0,22,0,22,7,12,0,22,0,22,7,12,581,125,571,122,133,53,59,41,379,98,10,15,0,22,0,22,0,22,0,22,10,15,0,22,0,22,10,15
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",1607,271,886,191,699,147,169,68,77,50,453,121,187,117,125,95,26,31,77,85,22,33,62,69,8,13,51,67,3,5,721,161,711,160,337,111,28,29,346,118,10,16,10,16,10,16,0,25,0,25,0,25,0,25,0,25,0,25
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1408,224,996,215,955,213,496,156,141,82,318,103,41,43,14,15,14,15,0,22,0,22,27,41,0,22,0,22,27,41,412,109,379,105,203,84,41,35,135,67,33,32,33,32,33,32,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",1016,186,405,117,353,105,165,68,9,14,179,84,52,38,44,38,0,19,10,15,34,36,8,15,0,19,0,19,8,15,611,170,562,136,207,81,20,27,335,103,49,52,49,52,49,52,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3575,361,1675,242,1605,246,433,124,109,65,1063,191,70,59,26,23,11,11,0,28,15,20,44,54,0,28,33,51,11,17,1900,271,1827,269,484,115,119,64,1224,218,73,50,30,24,15,16,0,28,15,17,43,45,34,43,0,28,9,14
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1136,232,508,178,456,151,128,66,71,69,257,109,52,71,8,15,8,15,0,22,0,22,44,69,44,69,0,22,0,22,628,153,585,154,181,102,60,49,344,121,43,49,43,49,43,49,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",1348,265,654,186,519,146,101,66,67,43,351,113,135,85,107,76,62,47,6,10,39,53,28,46,28,46,0,22,0,22,694,155,694,155,195,101,71,55,428,133,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",550,184,340,116,232,88,116,59,16,27,100,61,108,76,91,72,65,69,26,30,0,19,17,28,0,19,0,19,17,28,210,108,200,105,71,74,53,48,76,48,10,17,0,19,0,19,0,19,0,19,10,17,10,17,0,19,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",140,68,69,53,69,53,42,47,0,12,27,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,49,62,46,43,32,11,18,8,14,9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",234,95,140,80,101,61,8,14,13,21,80,57,39,59,33,52,33,52,0,12,0,12,6,14,0,12,0,12,6,14,94,56,40,26,17,18,14,22,9,14,54,51,54,51,19,29,35,42,0,12,0,12,0,12,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",89,37,45,22,45,22,11,10,0,12,34,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,27,44,27,13,10,14,21,17,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",43,22,16,12,14,11,7,7,0,12,7,8,2,5,2,5,2,5,0,12,0,12,0,12,0,12,0,12,0,12,27,15,24,14,6,7,7,7,11,9,3,5,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",101,37,72,30,66,31,12,15,5,7,49,27,6,8,6,8,6,8,0,12,0,12,0,12,0,12,0,12,0,12,29,26,24,25,0,12,0,12,24,25,5,8,5,8,5,8,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",124,95,63,52,31,21,9,6,0,12,22,21,32,48,32,48,32,48,0,12,0,12,0,12,0,12,0,12,0,12,61,47,55,46,18,11,0,12,37,44,6,7,6,7,0,12,0,12,6,7,0,12,0,12,0,12,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",147,83,88,77,57,64,0,12,0,12,57,64,31,50,0,12,0,12,0,12,0,12,31,50,0,12,0,12,31,50,59,45,30,28,13,21,0,12,17,19,29,34,29,34,20,23,9,15,0,12,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",371,104,146,73,91,55,32,31,30,30,29,26,55,55,55,55,9,16,31,31,15,24,0,17,0,17,0,17,0,17,225,76,193,62,69,39,16,22,108,55,32,44,32,44,32,44,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",184,71,73,46,54,42,0,12,0,12,54,42,19,23,12,21,12,21,0,12,0,12,7,13,0,12,7,13,0,12,111,57,105,56,31,28,0,12,74,48,6,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12,6,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",455,96,256,76,197,66,69,44,19,21,109,52,59,45,59,45,27,25,0,17,32,33,0,17,0,17,0,17,0,17,199,63,191,62,66,33,0,17,125,55,8,9,8,9,5,8,3,5,0,17,0,17,0,17,0,17,0,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",132,47,77,40,70,39,38,34,0,12,32,20,7,10,7,10,7,10,0,12,0,12,0,12,0,12,0,12,0,12,55,32,51,32,15,14,5,7,31,31,4,6,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",354,134,150,82,150,82,93,71,15,24,42,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,204,92,168,83,78,55,0,17,90,67,36,48,36,48,17,26,0,17,19,30,0,17,0,17,0,17,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1566,289,844,191,730,181,311,132,94,68,325,116,114,90,102,89,85,70,0,22,17,30,12,19,0,22,0,22,12,19,722,180,672,178,209,83,21,25,442,170,50,42,22,25,13,21,9,14,0,22,28,35,0,22,12,21,16,27
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",69,29,37,18,37,18,16,10,0,12,21,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,23,29,23,3,5,5,7,21,21,3,5,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",107,75,34,34,25,29,10,17,15,22,0,12,9,16,0,12,0,12,0,12,0,12,9,16,9,16,0,12,0,12,73,66,66,61,0,12,0,12,66,61,7,11,7,11,0,12,7,11,0,12,0,12,0,12,0,12,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",718,179,457,141,423,142,112,72,34,38,277,102,34,23,23,25,14,22,9,14,0,19,11,17,0,19,11,17,0,19,261,107,224,90,105,48,29,33,90,70,37,45,37,45,26,41,0,19,11,18,0,19,0,19,0,19,0,19
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",76,34,48,23,48,23,8,12,13,19,27,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,24,28,24,3,5,0,12,25,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",217,122,51,46,51,46,0,12,0,12,51,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,166,113,166,113,33,31,7,12,126,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",157,83,103,58,103,58,45,36,0,12,58,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,46,54,46,27,28,0,12,27,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",489,130,263,99,255,98,101,71,11,18,143,65,8,15,8,15,0,17,0,17,8,15,0,17,0,17,0,17,0,17,226,104,199,100,141,84,0,17,58,42,27,29,27,29,16,24,0,17,11,17,0,17,0,17,0,17,0,17
